index,0,1,2,3,4,5
38,"3279 - CALDERON GUILLEN Antonio
RUNNING PEACE WORLD",SEH,29,26:37:29,06:02:32,España
39,"3019 - HOARAU Jean-Hugo
EMHM CHAMONIX / TEAM RAIDLIGHT / ASPTT ANNECY",SEH,30,26:40:06,06:05:09,Francia
40,"3943 - ABLANEDO Daniel
AVIENTU",SEH,31,26:46:17,06:11:20,España
41,"3689 - COINTEPAS Nicolas
Kikourou",V1H,6,26:46:35,06:11:38,Francia
42,114 - ADAMS Thomas,SEH,32,26:49:57,06:15:00,Reino Unido
43,"4769 - DURAND Bruno
LES CHAMOIS DU NIVOLET",V1H,7,26:49:57,06:15:00,Francia
44,"2255 - VALLDEORIOLA BLANCAFORT Xavier
BASE ESPORTS ESTEL",SEH,33,26:57:35,06:22:38,España
45,"4669 - BERNAD BLASCO Victor
MERIDIANO CERO - IN RACE",SEH,34,27:08:50,06:33:53,España
46,"46 - BALDUCHELLI Yan
MAMMUT / Ride Spirit",SEH,35,27:13:54,06:38:57,Suiza
47,4572 - BROCHARD Laurent,V1H,8,27:14:57,06:40:00,Francia
48,"4580 - LESJAK Goran
AK SLJEME-JASTREB EXTREME CLUB",SEH,36,27:19:39,06:44:42,Croacia
49,2230 - CONWAY Terry,SEH,37,27:23:15,06:48:18,Reino Unido
50,"59 - MUDARRA SANCHEZ Miguel
HOCKEY ALCALA",V1H,9,27:25:10,06:50:13,España
51,"4556 - LARROTCHA Juan Jose
VANTA NUTRITION/SMART-TEC",V1H,10,27:32:54,06:57:57,España
52,"2236 - SANCHEZ SAEZ Sebastian
C.A. MARATHON CREVILLENT",SEH,38,27:32:55,06:57:58,España
53,3518 - TEJERO MADRIGAL Sergio Luis,SEH,39,27:33:26,06:58:29,España
54,"141 - ZALDUNBIDE LEGARRA Erlantz
ZALDAI MENDI TALDEA",SEH,40,27:33:56,06:58:59,España
55,2554 - MENDE Uwe,V1H,11,27:35:54,07:00:57,Alemania
56,"70 - MEYNET Olivier
LOU TAVAN",SEH,41,27:45:17,07:10:20,Francia
57,"56 - FORI Katia
TEAM TECNICA",V1F,2,27:48:45,07:13:48,Italia
58,"4043 - BINET NICOLAS
TEAM SPORT ET NEIGE",SEH,42,27:49:18,07:14:21,Francia
59,247 - FURUTA Shigeru,V1H,12,27:52:11,07:17:14,Japón
60,3860 - HERMANN Dani,SEH,43,27:55:45,07:20:48,Suiza
61,"4247 - KALLIONIEMI Jussi
LUPUS EXTREME",V1H,13,27:57:05,07:22:08,Finlandia
62,"3237 - OAKES Duncan
ST AUSTELL RUNNING CLUB",V1H,14,27:57:06,07:22:09,Reino Unido
63,"4464 - DIDE Michael
GENERATION TRAIL BLOIS",V1H,15,27:59:24,07:24:27,Francia
64,"3020 - CARVALHO DA MOTA Luis Carlos
CA FERREIRA DO ZEZERE",V1H,16,28:00:17,07:25:20,Portugal
65,"3126 - ZIMNY Oskar
WEEKENDOWY RESET",SEH,44,28:03:43,07:28:46,Polonia
66,2983 - DAUTREY Loic,V1H,17,28:08:15,07:33:18,Francia
67,"3226 - USSON Samuel
VELAY ATHLETISME",SEH,45,28:08:36,07:33:39,Francia
68,"2264 - TRIGUEROS GARROTE Silvia Ainhoa
ZORTZIETAKOAK-GAIKAR",SEF,3,28:13:12,07:38:15,España
69,"2555 - SAGASTUME Juan Carlos
TNF Guatemala",V1H,18,28:13:12,07:38:15,Guatemala
70,"4143 - FLOURY Stephane
USMT ATHLE/AJTVDF",V1H,19,28:15:12,07:40:15,Francia
71,"64 - BEATRICI Silvano
G.S. FRAVEGGIO",SEH,46,28:17:19,07:42:22,Italia
72,"3605 - HOUGHTON Robin
WINCHESTER & DISTRICT AC",V1H,20,28:20:13,07:45:16,Reino Unido
73,2765 - ZWIGHAFT Ziv,SEH,47,28:23:00,07:48:03,Israel
74,4094 - XAVIER Bruno,V1H,21,28:26:03,07:51:06,Francia
75,"227 - KOVACS Zsolt
EVORUNNERS",SEH,48,28:30:35,07:55:38,Rumania
76,"167 - PELLISSIER Joachim
TEAM HOKA SUISSE/Ride Spirit",SEH,49,28:33:55,07:58:58,Suiza
77,"3886 - RENAUD Jean-Daniel
TRIATHLON MACON CLUB",V1H,22,28:34:25,07:59:28,Francia
78,"61 - MATSUNAGA Hiroaki
THE NORTH FACE JAPAN",SEH,50,28:36:30,08:01:33,Japón
79,"3172 - CONVERT Jean Marc
SPORTS NATURE GARGOMANCOIS",V1H,23,28:36:50,08:01:53,Francia
80,"86 - BENITO CORNEJO Jose V.
KULUM SPORT",SEH,51,28:42:01,08:07:04,España
81,"4414 - SPERKA Tamás
OLIWORLD.HU",V1H,24,28:44:20,08:09:23,Hungría
82,"3869 - ARTIGAS REIXACH Ivan
HAGLOFS",SEH,52,28:48:27,08:13:30,España
83,"2791 - CAROL Mia
DIEDRE",V1H,25,28:48:28,08:13:31,España
84,"2262 - FOWLER Gill
La Sportiva Australia",SEF,4,28:50:30,08:15:33,Australia
85,2773 - GOBAILLE Mathieu,SEH,53,28:52:18,08:17:21,Francia
86,2233 - TRIMBOLI Brendan,SEH,54,28:52:24,08:17:27,Estados Unidos
87,4013 - DESEBBE Olivier,SEH,55,28:53:01,08:18:04,Francia
88,"2249 - MAURIES Benjamin
TEAM RANDO-RUNNING LE PORT MARLY",SEH,56,28:55:21,08:20:24,Francia
89,"2848 - ANDERSON Dan
DURSLEY & DISTRICT ATHLETIC CLUB",SEH,57,28:56:36,08:21:39,Reino Unido
90,"4324 - GALEATI Gianluca
TEAM TECNICA",SEH,58,29:00:12,08:25:15,Italia
91,"4105 - JOCHYMEK Michal
WEEKENDOWY RESET",SEH,59,29:05:53,08:30:56,Polonia
92,"4519 - DORNE Franck
CAF DSA",V1H,26,29:07:37,08:32:40,Francia
93,"218 - CHARRIER Nicolas
CA BALMA",SEH,60,29:08:33,08:33:36,Francia
94,"3134 - FUNOLLET Jordi
CLUB ELEMENTS",SEH,61,29:08:48,08:33:51,España
95,3560 - CUSSAC Thierry,V1H,27,29:16:56,08:41:59,Francia
96,"2701 - MELIA Brian John
GRITSTONE",V1H,28,29:24:05,08:49:08,Reino Unido
97,3336 - STOKES Adam,SEH,62,29:25:41,08:50:44,Australia
98,"2787 - BRYANT Neil
TRA",SEH,63,29:25:42,08:50:45,Reino Unido
99,"4449 - PHILLIPS Ian
MATLOCK AC",SEH,64,29:28:32,08:53:35,Reino Unido
100,"3214 - SANCHOYERTO Iñaki
TZARLAZO MENDI TALDEA",V1H,29,29:29:51,08:54:54,España
101,3841 - HOPWOOD Paul,V2H,2,29:29:51,08:54:54,Reino Unido
102,2533 - DECONIHOUT Jacky,V3H,1,29:32:48,08:57:51,Francia
103,2631 - RONZIER Frederic,V1H,30,29:33:19,08:58:22,Francia
104,4030 - SEMERJIAN Maria,SEF,5,29:34:30,08:59:33,Francia
105,"4378 - COLIN Denis
CNPONTARLIERTRIATHLON",SEH,65,29:40:55,09:05:58,Francia
106,3000 - FISHER Chris,SEH,66,29:42:34,09:07:37,Estados Unidos
107,4441 - KOBAYASHI Keita,SEH,67,29:43:02,09:08:05,Japón
108,"3527 - BOURDIN Jérôme
CNP TRIATHLON",SEH,68,29:45:29,09:10:32,Francia
109,4104 - VADZIS Arturs,ESH,1,29:46:56,09:11:59,Letonia
110,"3063 - OGLY Krystian
KB SOBÓTKA",SEH,69,29:48:51,09:13:54,Polonia
111,"2239 - CHARLES-MANGEON Benoit
TF FEUERBACH",SEH,70,29:50:10,09:15:13,Francia
112,"121 - DILMI Christian
45038",V1H,31,29:54:56,09:19:59,Francia
113,3624 - LECONTE Etienne,V1H,32,29:56:06,09:21:09,Francia
114,3312 - FORTINEAU Nicolas,SEH,71,29:56:36,09:21:39,Francia
115,"4196 - ZAPLETAL Axel
TSV FELDAFING",V2H,3,29:58:41,09:23:44,Alemania
116,4423 - KERN Christoph,SEH,72,30:00:37,09:25:40,Alemania
117,104 - RUTTUM David,SEH,73,30:10:22,09:35:25,Estados Unidos
118,173 - MELBOURNE Ed,SEH,74,30:11:23,09:36:26,Reino Unido
119,3909 - CREMADES Frederic,SEH,75,30:11:26,09:36:29,Francia
120,"3407 - CARTER Robin
ROLLS-ROYCE HARRIERS",SEH,76,30:13:00,09:38:03,Reino Unido
121,"2644 - KENDALL Danny
Cambridge Harriers",SEH,77,30:14:36,09:39:39,Reino Unido
122,"3760 - PASCUAL SEMPERE Carlos
C.A. MARATHON CREVILLENT",SEH,78,30:16:49,09:41:52,España
123,2266 - VILASECA Manuela,SEF,6,30:17:02,09:42:05,Brasil
124,"4212 - ALVAREZ PEREZ Miguel
ENSIDESA - GIJON",V2H,4,30:18:11,09:43:14,España
125,"2563 - BASSI Nicola
TRAILRUNNING TEAM VIBRAM",SEH,79,30:18:12,09:43:15,Italia
126,"2653 - TORRES BARREDA Romen
club atletismo orotava CLATOR",SEH,80,30:18:30,09:43:33,España
127,3270 - VOISIN Rémi,SEH,81,30:21:07,09:46:10,Francia
128,"3612 - MARTINEZ TARIN Miguel Angel
CLUB DE MONTANA CHESTE",SEH,82,30:22:26,09:47:29,España
129,3914 - FOLTOPOULOS Moisis,SEH,83,30:22:42,09:47:45,Grecia
130,"2267 - BLANCHET Juliette
TEAM RAIDLIGHT",SEF,7,30:24:08,09:49:11,Francia
131,35 - BIGNELL Alister,SEH,84,30:25:07,09:50:10,Reino Unido
132,"3449 - MONNET Serge
CAF DSA",SEH,85,30:28:24,09:53:27,Francia
133,"4327 - ESTEVEZ CAPELASTEGUI Iñigo
ERDELLA-ELORRIO",SEH,86,30:28:38,09:53:41,España
134,3191 - COUTURE Nathaniel,SEH,87,30:33:14,09:58:17,Canadá
135,3530 - SETTESOLDI Daniele,V1H,33,30:38:21,10:03:24,Italia
136,2666 - JANICOT Yann,V1H,34,30:40:46,10:05:49,Francia
137,"4136 - MONTANI Alessandro
SISPORT",V1H,35,30:41:16,10:06:19,Italia
138,4350 - LEFRANCOIS Jean Luc,V1H,36,30:42:35,10:07:38,Francia
139,"3362 - STEINBAUER Robert
LC LINZ",V1H,37,30:44:29,10:09:32,Austria
140,304 - BERTELLE Alessandro,SEH,88,30:44:44,10:09:47,Italia
141,"4465 - TRUCHET Yves
ARSL",SEH,89,30:49:19,10:14:22,Francia
142,"4109 - VAN AUSLOOS Alexandre
ARSL",V1H,38,30:49:23,10:14:26,Francia
143,"4360 - MEYER Audrey
CGFM / EXPERTRAIL",SEF,8,30:50:47,10:15:50,Francia
144,4188 - HARI Daniel,V1H,39,30:52:42,10:17:45,Suiza
145,2237 - DELEBARRE Vincent,V1H,40,30:54:28,10:19:31,Francia
146,"3922 - TOFFOLI Piero
//",V1H,41,31:02:12,10:27:15,Italia
147,3774 - VUAGNOUX Thierry,V1H,42,31:02:21,10:27:24,Francia
148,2728 - SOUSA Nélson,SEH,90,31:04:27,10:29:30,Portugal
149,"2802 - NADLER Kurt
RUN&WALK KERZERS",V1H,43,31:05:28,10:30:31,Suiza
150,"2961 - DALL'ACQUA Boris
AMICI CICLO VIGLIANO",V1H,44,31:05:36,10:30:39,Italia
151,"3227 - POURADY Kian
AC LA CHAPELLE SUR ERDRE",V1H,45,31:06:05,10:31:08,Francia
152,"2243 - INSAM Christian
LAFUMA ITALIA",SEH,91,31:08:46,10:33:49,Italia
153,"360 - MUDARRA SANCHEZ Antonio Luis
CLUB HOCKEY ALCALA",V1H,46,31:10:02,10:35:05,España
154,"3124 - GALLARD Jean-Philippe
TAC",V1H,47,31:11:58,10:37:01,Francia
155,"3113 - SYMONS David
THAMES HARE AND HOUNDS",V1H,48,31:14:09,10:39:12,Reino Unido
156,4338 - HENRY Eric,V1H,49,31:14:19,10:39:22,Francia
157,"2935 - JIMENEZ MARTINEZ Oscar
C.D. RUNNERSWORLD",SEH,92,31:18:45,10:43:48,España
158,"3365 - PHILLIPS Thomas
DALLAM RUNNING CLUB",V2H,5,31:19:23,10:44:26,Reino Unido
159,2801 - VAN GULCK Olivier,SEH,93,31:19:24,10:44:27,Bélgica
160,"3294 - SAITOH Shun
DMJ",V1H,50,31:19:39,10:44:42,Japón
161,463 - DELEMONTEZ Didier,V2H,6,31:20:05,10:45:08,Francia
162,2599 - MAUDUIT Benjamin,SEH,94,31:23:35,10:48:38,Francia
163,651 - CASE Stephanie,SEF,9,31:24:15,10:49:18,Canadá
164,"3667 - SALAMAND Franck
COURSIERES DES HAUTS DU LYONNAIS",V1H,51,31:24:54,10:49:57,Francia
165,"3920 - AGIRREGOMEZKORTA Ugaitz
LAGUN ONAK",SEH,95,31:25:58,10:51:01,España
166,3662 - MONTIGNY Frantz,SEH,96,31:26:52,10:51:55,Francia
167,"2231 - BRADLEY Scott
CARNEGIE HARRIERS",SEH,97,31:26:53,10:51:56,Reino Unido
168,"2807 - BAPTISTA Miguel
O MUNDO DA CORRIDA",SEH,98,31:27:02,10:52:05,Portugal
169,3422 - DE FORCADE François,V1H,52,31:27:12,10:52:15,Francia
170,2595 - DROUIN Laurent,V1H,53,31:28:22,10:53:25,Francia
171,"3350 - LEFEBVRE Serge
PASS RUNNING",V1H,54,31:31:26,10:56:29,Francia
172,"4461 - DOTTI Stefano
TRAIL RUNNING BRESCIA",V1H,55,31:32:45,10:57:48,Italia
173,"4797 - MEWS Tobias
CLAPHAM CHASERS",SEH,99,31:34:52,10:59:55,Reino Unido
174,"3086 - LEITNER Alois
AUSPO-TEAM",V2H,7,31:35:21,11:00:24,Austria
175,3803 - WOLFF Christopher,V1H,56,31:40:59,11:06:02,Estados Unidos
176,"3161 - MATAIX GRACIA Miguel
TRIVICI TEAM",V1H,57,31:44:59,11:10:02,España
177,"4548 - BENAMATI Michele
TRIATHLON TRENTINO",V1H,58,31:46:27,11:11:30,Italia
178,4698 - KISS Miklos,V1H,59,31:48:19,11:13:22,Hungría
179,"3235 - FIORI Andrea
TEAM MICO VALSESSERA",SEH,100,31:49:31,11:14:34,Italia
180,"3729 - ROMERO SANCHEZ Rafael
YUNQUERA",SEH,101,31:49:40,11:14:43,España
181,2824 - PASCOE Dominic,SEH,102,31:56:07,11:21:10,Reino Unido
182,"3591 - PAMIES Jordi
ASS. ESP. DIEDRE",SEH,103,31:58:50,11:23:53,España
183,"3544 - DENAIX Michel
CSA EMHM",V2H,8,31:59:30,11:24:33,Francia
184,3652 - TRIC Philippe,V2H,9,32:00:11,11:25:14,Francia
185,"4110 - CYPRA Zbynek
Czech Adidas Outdoor Team",SEH,104,32:05:55,11:30:58,República Checa
186,"3677 - SCHULLER Dominic
SKINFIT INOV-8 AUSTRIA",ESH,2,32:07:18,11:32:21,Austria
187,3617 - GIORDANI Michel,V1H,60,32:08:47,11:33:50,Francia
188,"3391 - ARCHER Joel
TEAM RAIDLIGHT",V1H,61,32:09:55,11:34:58,Francia
189,"3318 - JOUANDET Denis
ACC",V1H,62,32:09:56,11:34:59,Francia
190,"4225 - RUEL Stephane
BACOUTANCES",V1H,62,32:09:56,11:34:59,Francia
191,455 - SIENER Tom,V1H,64,32:10:06,11:35:09,Alemania
192,"3168 - MARANON GUINEA Gorka
AMURRIO TRAIL TALDEA",SEH,105,32:10:51,11:35:54,España
193,3001 - FOLLIOT Sébastien,SEH,106,32:11:37,11:36:40,Francia
194,"2676 - RENAUD Stephane
US PALAISEAU",V1H,65,32:16:25,11:41:28,Francia
195,"2942 - OLLAGNIER Olivier
UFO - KIKOUROU",V1H,65,32:16:25,11:41:28,Francia
196,"3924 - HUMER Ernst
AUSPO TEAM",V3H,2,32:16:27,11:41:30,Austria
197,3868 - MAISONNIER Paul,V1H,67,32:25:04,11:50:07,Francia
198,2503 - LONGBOTTOM Christopher,SEH,107,32:26:17,11:51:20,Suiza
199,"2709 - NALET Timothée
GOODPEOPLERUN.COM",SEH,108,32:27:33,11:52:36,Francia
200,2905 - TSOKANIS Ianis,SEH,109,32:28:31,11:53:34,Francia
201,4476 - DEGUELDRE Stephane,V1H,68,32:28:33,11:53:36,Francia
202,310 - PICCOLET Josiane,V2F,1,32:30:02,11:55:05,Francia
203,"3396 - FEGLI Marc
ASHRV GERARDMER",V1H,69,32:34:53,11:59:56,Francia
204,"307 - CAPPELLETTI Davide
UNIONESPORTIVABORMIESE",V1H,70,32:34:57,12:00:00,Italia
205,"2997 - GAY Andre
TEAM RAIDLIGHT",V1H,71,32:35:15,12:00:18,Francia
206,3441 - GULLY Samuel,SEH,110,32:35:49,12:00:52,Francia
207,3595 - EPALE Tanguy,SEH,111,32:37:04,12:02:07,Francia
208,"3062 - ETCHEVERRY Patrick
XIBEROTARRAK",V1H,72,32:40:01,12:05:04,Francia
209,"4352 - ITURRIA Philippe
SPUC LASTERKA",V1H,72,32:40:01,12:05:04,Francia
210,"3706 - BONITO Marcus
Clube Atletismo Óbidos",SEH,112,32:41:32,12:06:35,Portugal
211,"4658 - SERRAZINA Luis
CRP RIBAFRIA",V1H,74,32:41:32,12:06:35,Portugal
212,"179 - DE STAEL Antoine
TRAILERS DE PARIS",SEH,113,32:41:46,12:06:49,Francia
213,3125 - TRIBIUS Thomas,V1H,75,32:42:16,12:07:19,Alemania
214,"3532 - HERNANDEZ GUZMAN Ivan
NINGUNO",SEH,114,32:43:16,12:08:19,España
215,"4598 - MACCHIA Giulio
LA FRATELLANZA",V1H,76,32:44:18,12:09:21,Italia
216,2804 - VIDAL Aurélien,SEH,115,32:47:10,12:12:13,Francia
217,3521 - FILIOL Hubert,SEH,116,32:48:31,12:13:34,Francia
218,"4391 - VIDOTTO FREDERIC
LES RAPID'EAUX",V1H,77,32:48:31,12:13:34,Francia
219,"3128 - OLLAGNIER Jerome
ASCC RAMBOUILLET OLYMPIQUE",SEH,117,32:52:19,12:17:22,Francia
220,"322 - WIENER david
AFA",V1H,78,32:54:40,12:19:43,Francia
221,4370 - ARKOUDIS Prokopios,V1H,79,32:55:26,12:20:29,Grecia
222,120 - CANFIELD Meghan,V2F,2,32:55:37,12:20:40,Estados Unidos
223,3917 - WATANABE Hiro,V1H,80,32:55:40,12:20:43,Japón
224,"3946 - BERTHIER laurent
COPS 91 - CLUB D'ORIENTATION DU PLATEAU DE SACLAY",V1H,81,32:56:03,12:21:06,Francia
225,"2872 - BARKER Elizabeth
HEADINGTON RR",SEF,10,32:58:15,12:23:18,Reino Unido
226,"3927 - LEONET Cyrille
GALOPIN BRASSAGAIS",V1H,82,32:59:14,12:24:17,Francia
227,305 - DROUSSE Philippe,V1H,83,32:59:53,12:24:56,Francia
228,"3867 - PEREZ MELIDA Juan José
ENPHORMA TRIATLON",SEH,118,33:00:04,12:25:07,España
229,"3979 - SPIES Hans
COURIR A PEILLON",SEH,119,33:00:30,12:25:33,Francia
230,4791 - LEFIEF Jean-Philippe,V1H,84,33:04:20,12:29:23,Francia
231,2625 - BRENNWALD Alex,SEH,120,33:08:26,12:33:29,Suiza
232,2559 - BROGGI Enrico,SEH,121,33:08:58,12:34:01,Italia
233,2898 - MEREDITH Joel,SEH,122,33:09:32,12:34:35,Estados Unidos
234,"3956 - TORA CANAL Angel
Atlètic Santa Fe",SEH,123,33:09:33,12:34:36,España
235,"3548 - CHIESA Alberto
CAI UGET",V2H,10,33:09:34,12:34:37,Italia
236,"2991 - ROCHA Carlos
PORTO RUNNERS - CLUBE DE CORRIDA",V1H,85,33:11:51,12:36:54,Portugal
237,"4010 - BENOIST Wilfried
EAC TEAM TRAIL",SEH,124,33:12:28,12:37:31,Francia
238,"4067 - ROBIOLIO Gilberto
gli orsi rewoolution team",V1H,86,33:13:52,12:38:55,Italia
239,"2654 - JORQUERA MESTRES Albert
AE DIEDRE",SEH,125,33:13:57,12:39:00,España
240,"3343 - SERRA MATEU Josep
ALPI PALAMOS",V1H,87,33:14:27,12:39:30,España
241,576 - REY Yann,V1H,88,33:14:48,12:39:51,Francia
242,"4154 - RIOS ROLDAN Francisco Javier
C.D.CORDUBA TRAIL",V1H,89,33:16:00,12:41:03,España
243,"2608 - SERRAZINA Jorge
CA OBIDOS",V2H,11,33:16:31,12:41:34,Portugal
244,"262 - REPELLIN Gilles
LES TRAILERS DU MOLE",V1H,90,33:17:27,12:42:30,Francia
245,"3324 - ANDRE Christophe
CAP CONDE",SEH,126,33:17:43,12:42:46,Francia
246,"3111 - CHIRON Gilles
POITIERS EC",V1H,91,33:18:36,12:43:39,Francia
247,"2903 - DIXON David
FELL RUNNERS ASSOCIATION",SEH,127,33:19:19,12:44:22,Reino Unido
248,"2738 - ANTONELLI Gianluca
ASD DRIBBLING",V1H,92,33:22:35,12:47:38,Italia
249,"2854 - BACCA Enzo
ATLETICA VALLI DI NON E SOLE GRUPPO FARLET TRAIL",V2H,12,33:22:35,12:47:38,Italia
250,"2688 - HALVORSEN Jesper
TEJN IF",V1H,93,33:28:54,12:53:57,Dinamarca
251,"2591 - QUELHAS Manuel
Núcleo de Montanha de Espinho",SEH,128,33:29:04,12:54:07,Portugal
252,"4022 - JUNG Simon
TV BRETTEN LAUFTREFF",V1H,94,33:29:35,12:54:38,Alemania
253,"3395 - THUMMEL Felix
SV WALDKIRCH",V1H,95,33:29:36,12:54:39,Alemania
254,"3171 - GNUFFI Fabrizio
SS TREMALZO",SEH,129,33:30:16,12:55:19,Italia
255,3207 - ROYER Pierre,SEH,129,33:30:16,12:55:19,Francia
256,"2739 - LAWLER James
NA",SEH,131,33:30:45,12:55:48,Reino Unido
257,2984 - DEAKIN Simon,SEH,131,33:30:45,12:55:48,Reino Unido
258,"2650 - BLUMRICH Gerald
TV-JAHN KEMPTEN",V2H,13,33:30:57,12:56:00,Alemania
259,"3610 - CASSAN Benoit
COUREURS DE FOND VILLENEUVOIS",V1H,96,33:32:32,12:57:35,Francia
260,3567 - JIMENEZ Israel,SEH,133,33:33:31,12:58:34,España
261,4231 - D'ERAMO Paolo,V1H,97,33:33:50,12:58:53,Italia
262,"2814 - MATKIN Penny
XEMPO.COM",SEF,11,33:34:22,12:59:25,Reino Unido
263,4102 - BISCO Matthew,SEH,134,33:34:23,12:59:26,Reino Unido
264,"3443 - FAVRE-VICTOIRE Louis
LES FOULEES CHABLAISIENNES",V2H,14,33:37:35,13:02:38,Francia
265,2963 - EGLI Daniel,V1H,98,33:37:38,13:02:41,Suiza
266,3298 - CORBEIL Jocelyn,V1H,99,33:37:39,13:02:42,Canadá
267,"3333 - GUITTON Pascal
LA JOIE DE COURIR PLABENNEC",V1H,100,33:37:50,13:02:53,Francia
268,251 - ASPINALL Luke,SEH,135,33:38:05,13:03:08,Reino Unido
269,2904 - REALPE PALACIOS Mirtha Lucía,SEF,12,33:38:26,13:03:29,Colombia
270,"4289 - CRUSSY Thierry
DECINES MEZIEUX ATHLETISME",V1H,101,33:38:26,13:03:29,Francia
271,"321 - AMBROGGI Andre
STADE LAURENTIN ATHLETISME",V2H,15,33:39:06,13:04:09,Francia
272,"422 - BOUTHEMY Guy
STADE LAURENTIN ATHLETISME",V2H,16,33:39:07,13:04:10,Francia
273,"2586 - SAVELLI Guy
ALE ECHIROLLES",V2H,17,33:41:20,13:06:23,Francia
274,"2928 - GORGAINI Cristiano
SPIRITO TRAIL ASD",V1H,102,33:41:22,13:06:25,Italia
275,599 - AICHINGER Dominik,V1H,103,33:41:23,13:06:26,Austria
276,"3604 - RUSCOE Mark
AMBLESIDE AC",SEH,136,33:41:26,13:06:29,Reino Unido
277,"4236 - VERGER Jérôme
LIMOUX TRIATHLON CLUB",SEH,137,33:42:08,13:07:11,Francia
278,"4341 - PERRET Jean-Claude
CHAMONIX SKI ALPINISME",V2H,18,33:43:24,13:08:27,Francia
279,"2939 - BILLAUD Stéphane
ASSO 91 SAPEUR-POMPIER DE L'ESSONNE",SEH,138,33:45:23,13:10:26,Francia
280,"4354 - BUCHE Jean-Pascal
BOITHEUX",V1H,104,33:46:46,13:11:49,Bélgica
281,"458 - BESSIN Pascal
CO SUD ESSONNE",V1H,105,33:47:00,13:12:03,Francia
282,2723 - OLIVER Tim,SEH,139,33:47:54,13:12:57,Reino Unido
