index,0,1,2,3,4,5
21,2689 - BAUMANN Ryan,SEH,13,25:48:03,04:51:04.000000,Suiza
22,"2850 - STAUB Vincent
LES TROTTEURS",SEH,14,25:53:51,04:56:52.000000,Suiza
23,"2064 - MARTINEZ DE MARSAY Jordi
UEC",SEH,15,26:08:30,05:11:31.000000,España
24,2647 - OLIVIER Romain,SEH,16,26:09:36,05:12:37.000000,Francia
25,3800 - FOISSAC Olivier,SEH,17,26:14:40,05:17:41.000000,Francia
26,"21 - DURAND Bruno
CHEVALIERS DU VENT/CHAMOIS DU NIVOLET",V1H,7,26:20:54,05:23:55.000000,Francia
27,"2756 - MARCHAND Xavier
MREAL SPORT ALIZAY",SEH,18,26:24:53,05:27:54.000000,Francia
28,"15 - MASSON Yves
altecsport.com",V1H,8,26:35:33,05:38:34.000000,Francia
29,"4022 - CHAMBRY Thierry
DENIV",V1H,9,26:44:40,05:47:41.000000,Francia
30,"3080 - PACHE Jean Claude
TEAM CASTELLA",V1H,10,26:49:15,05:52:16.000000,Suiza
31,2807 - VERDIER Philippe,V1H,11,26:53:45,05:56:46.000000,Francia
32,"2497 - COCHARD Bertrand
ASPTT VALENCE",SEH,19,26:56:26,05:59:27.000000,Francia
33,"3572 - PEREZ DE NANCLARES Oscar
AD. SATORRA",SEH,20,26:57:18,06:00:19.000000,España
34,"3939 - EVENO Lionel
LEGENDRE BRETAGNE",V1H,12,27:06:57,06:09:58.000000,Francia
35,"30 - CONTESTI COLL Toni
C2C SKYRUNNING TEAM",SEH,21,27:14:03,06:17:04.000000,España
36,"31 - PERIANAYAGOM Fabrice
CAPRIRANDO REUNION",SEH,22,27:16:00,06:19:01.000000,Francia
37,"2396 - BELLANGER David
YDES ATHLETISME",SEH,23,27:27:10,06:30:11.000000,Francia
38,"4028 - BRAGG Jez
THE NORTH FACE",SEH,24,27:28:07,06:31:08.000000,Reino Unido
39,"88 - HERRY Karine
TEAM LAFUMA / GREEN MAGMA",V1F,1,27:38:35,06:41:36.000000,Francia
40,"3181 - ZAUGG Jean Marc
THALES SPACE RUNNER",SEH,25,27:38:36,06:41:37.000000,Francia
41,"175 - FARANO Sebastien
GARMIN-MARATHONIEN",SEH,26,27:39:59,06:43:00.000000,Francia
42,3022 - PEREZ LOPEZ Oscar,SEH,26,27:39:59,06:43:00.000000,España
43,3149 - FAVRE-FELIX Lionel,SEH,26,27:39:59,06:43:00.000000,Francia
44,4050 - TSANG Siu Keung,SEH,29,28:00:23,07:03:24.000000,HK
45,"3226 - DAVIS Matthew
DARK PEAK FELL RUNNERS",SEH,30,28:09:33,07:12:34.000000,Reino Unido
46,81 - COINTEPAS Nicolas,SEH,31,28:09:34,07:12:35.000000,Francia
47,2143 - GUERAUD Laurent,V1H,13,28:26:55,07:29:56.000000,Francia
48,"75 - VALDIVIELSO MAIZ Mikel
ARRASTAKA MT",SEH,32,28:28:33,07:31:34.000000,España
49,"2705 - LEITNER Alois
LCAV DOUBRAVA",V1H,14,28:28:36,07:31:37.000000,Austria
50,61 - DELEMONTEZ Didier,V2H,1,28:28:58,07:31:59.000000,Francia
51,"430 - FLEETWOOD John
AMBLESIDE",V1H,15,28:30:48,07:33:49.000000,Reino Unido
52,"2870 - DUBOIS Catherine
TEAM ASICS",SEF,2,28:30:59,07:34:00.000000,Francia
53,"350 - PANIGADA Pierluigi
ATL. VALLECAMONICA",V1H,16,28:37:07,07:40:08.000000,Italia
54,"3672 - BIANCHETTI David
SELECTION DES COUREURS A PIED DU MATERIEL",SEH,33,28:37:07,07:40:08.000000,Francia
55,"3431 - MUDARRA SANCHEZ Miguel
CLUB HOCKEY ALCALA",SEH,34,28:43:49,07:46:50.000000,España
56,"62 - BALDUCHELLI Yan
GIRAFFE TEAM",SEH,35,28:45:14,07:48:15.000000,Suiza
57,3404 - BIGNOT CHRISTOPHE,V1H,17,28:45:33,07:48:34.000000,Francia
58,"3540 - ROBRES MONFORTE Francisco
CARAGOL",SEH,36,28:48:30,07:51:31.000000,España
59,23 - CORDEUIL Olivier,SEH,37,28:50:17,07:53:18.000000,Francia
60,"2054 - ROVERA Paolo
ASD DRAGONERO",SEH,38,28:57:27,08:00:28.000000,Italia
61,"3386 - GINE CID Albert
UEC TORTOSA",SEH,39,29:01:52,08:04:53.000000,España
62,"80 - PLANES Lionel
UFO - ASGC - Altecsport.com",SEH,40,29:06:33,08:09:34.000000,Francia
63,"3000 - VANNUCCI Marco
CROCE D'ORO",SEH,41,29:09:09,08:12:10.000000,Italia
64,3161 - BERNARD Guillaume,SEH,42,29:10:20,08:13:21.000000,Francia
65,"2750 - LECOMTE Christophe
ANTONY ATHETISME 92",V1H,18,29:11:08,08:14:09.000000,Francia
66,"3347 - VAN WETTER Renaud
CEPAL",SEH,43,29:14:04,08:17:05.000000,Bélgica
67,"33 - DUMOULIN Frederic
CLET ST PAUL 3 CHX",V1H,19,29:14:17,08:17:18.000000,Francia
68,"265 - BERGUERAND Patrice
CMBM",V1H,20,29:25:45,08:28:46.000000,Francia
69,98 - RICHARD Yann,SEH,44,29:28:04,08:31:05.000000,Francia
70,"3355 - BORDONI Carluccio
2002 MARATHON CLUB",V2H,2,29:29:39,08:32:40.000000,Italia
71,3307 - HAYETINE Alexandre,SEH,45,29:31:24,08:34:25.000000,Francia
72,3886 - REVERSAT Maxime,SEH,46,29:31:25,08:34:26.000000,Francia
73,"2383 - FABREGUES Dominique
RUNNING CLUB ARPAJON",V1H,21,29:33:49,08:36:50.000000,Francia
74,"2263 - DECHELETTE Franck
ASCEA CADARACHE",SEH,47,29:35:36,08:38:37.000000,Francia
75,"2134 - SINDOU Arnaud
OCC CABRIES",SEH,48,29:38:41,08:41:42.000000,Francia
76,"3609 - ICART Gilles
RACING LETI",V1H,22,29:38:45,08:41:46.000000,Francia
77,"255 - RIOUAL Erwan
LE MONT DORE XTTRAID 63",V1H,23,29:40:20,08:43:21.000000,Francia
78,"2096 - ERROTABEREA Gilles
BAZTANDARRAK",SEH,49,29:41:38,08:44:39.000000,Francia
79,"3988 - COINTRE Cyril
GARMIN-TEAM MARATHONIEN",SEH,50,29:51:28,08:54:29.000000,Francia
80,"4058 - ALEGRE MUNOZ Juan Antonio
CHINOTTO IN PROGRESS",SEH,50,29:51:28,08:54:29.000000,España
81,3354 - BROSSARD Eric,SEH,52,29:56:52,08:59:53.000000,Bélgica
82,"2804 - ARMENGAU FERNANDEZ Jordi
CLUB ESQUI BERGUEDA (CEB)",SEH,53,29:58:10,09:01:11.000000,España
83,"247 - RICHARD Alexandre
QUEYRIERES HAUTES ALPES",SEH,54,30:02:04,09:05:05.000000,Francia
84,"2955 - ETIENNE FABRICE
CE CDO",SEH,55,30:03:16,09:06:17.000000,Bélgica
85,3110 - FORTINEAU Nicolas,SEH,56,30:03:51,09:06:52.000000,Francia
86,"2560 - GOUX Philippe
AIN EST ATHLETISME",V1H,24,30:04:05,09:07:06.000000,Francia
87,"3558 - MUNTENASU Petru
TSV SCHWAIGERN",SEH,57,30:04:05,09:07:06.000000,Alemania
88,"3872 - GANNAC Philippe
les chevaliers du vents",V1H,25,30:09:00,09:12:01.000000,Francia
89,"3166 - SOLE FABREGAT Xavier
REUS PLOMS AEC REUS",SEH,58,30:09:31,09:12:32.000000,España
90,4011 - BERANGER Sandrine,SEF,3,30:11:28,09:14:29.000000,Francia
91,84 - MACKIE Glenn,V1H,26,30:11:40,09:14:41.000000,Estados Unidos
92,"34 - PITSCHEIDER Stephan
ULTRARUN SUDTIROL",V1H,27,30:12:23,09:15:24.000000,Italia
93,"2811 - ANTOINE Bruno
LE MANS ATHLETISME 72",V1H,28,30:28:40,09:31:41.000000,Francia
94,240 - EGGENREICH Gerhard,V1H,29,30:35:17,09:38:18.000000,Austria
95,"2826 - KARLOWITS-JUHASZ Tamas
NOMADSPORT",SEH,59,30:35:32,09:38:33.000000,Hungría
96,"413 - ZECHMANN Eric
BASE AERIENNE DE LYON",V1H,30,30:40:24,09:43:25.000000,Francia
97,"497 - DEVEY Jean Marc
MARSEILLE TRAIL CLUB",V2H,3,30:40:24,09:43:25.000000,Francia
98,2321 - MAUTONE David,SEH,60,30:44:34,09:47:35.000000,Suiza
99,"2303 - SOUCHON Frederic
RACING LETI",SEH,61,30:46:15,09:49:16.000000,Francia
100,4026 - GOGGINS David,SEH,62,30:49:14,09:52:15.000000,Estados Unidos
101,"3457 - CLARAMONTE GIL Julià
MARATO I MITJA",V1H,31,30:51:02,09:54:03.000000,España
102,"56 - FRITSCHE Volker
THE NORTH FACE ATHLETE TEAM GERMANY",V1H,32,30:58:15,10:01:16.000000,Alemania
103,160 - PIOVAN Jean-Luc,V1H,33,31:00:42,10:03:43.000000,Francia
104,3084 - CAMPBELL Jared,SEH,63,31:00:49,10:03:50.000000,Estados Unidos
105,"3535 - STAMOULIS Konstantinos
NEW BALANCE",V1H,34,31:00:50,10:03:51.000000,Grecia
106,2020 - MASON Mike,SEH,64,31:19:00,10:22:01.000000,Estados Unidos
107,106 - NALIN Guillaume,SEH,65,31:21:13,10:24:14.000000,Francia
108,"115 - MAISONNIER Paul
PARIS JEAN BOUIN",V1H,35,31:23:37,10:26:38.000000,Francia
109,"103 - CABANAS COMA Josep Maria
ESPORTS VIVAC - CAMPRODON",SEH,66,31:36:09,10:39:10.000000,España
110,"2937 - DREVON Nicolas
CYCLO CLUB TARNOS",SEH,67,31:41:22,10:44:23.000000,Francia
111,"3927 - BALANA PRATS Marc
CERAP RIUDOMS",SEH,68,31:42:53,10:45:54.000000,España
112,"2834 - SAND yvan
AVENTURE EXTREME",SEH,69,31:45:07,10:48:08.000000,Francia
113,"2024 - BERNARDONI Stefano
UNIONE SPORTIVA CAPRIASCHESE",V1H,36,31:45:30,10:48:31.000000,Suiza
114,"90 - HAGENBACH Pascal
Les chevaliers du vent",V1H,37,31:47:00,10:50:01.000000,Francia
115,2885 - BOHELAY David,SEH,70,31:47:04,10:50:05.000000,Francia
116,"2698 - BLANC Bernard
VEO 2000",V2H,4,31:47:40,10:50:41.000000,Francia
117,"3275 - PILKINGTON Alex
SETTLE HARRIERS",SEH,71,31:49:12,10:52:13.000000,Reino Unido
118,3904 - POTHIN Michel,V1H,38,31:49:46,10:52:47.000000,Francia
119,2933 - DUPENLOUP Pascal,SEH,72,31:49:53,10:52:54.000000,Francia
120,"3249 - MEYNADIER Dominique
SPORT EVENEMENTS",V1H,39,31:51:58,10:54:59.000000,Francia
121,66 - TREUIL Philippe,V1H,40,31:53:23,10:56:24.000000,Francia
122,"3408 - BERTONE Silvio
ATL. ZERBION",V1H,41,31:53:58,10:56:59.000000,Italia
123,3823 - FAIVRE D ARCIER Nicolas,V1H,42,31:55:59,10:59:00.000000,Francia
124,"2865 - HAEGEL-ARPIN Helene
LE LIEVRE ET LA TORTUE",V1F,2,31:57:31,11:00:32.000000,Francia
125,"3721 - BOUDAY Luc
EL PERU",V2H,5,32:00:32,11:03:33.000000,Francia
126,"685 - FERENCAK Ivan
-",SEH,73,32:02:31,11:05:32.000000,Croacia
127,323 - FILGUEIRAS Miguel,SEH,74,32:04:37,11:07:38.000000,España
128,"2962 - TERRY Martin
CLAYTON LE MOORS HARRIERS",V1H,43,32:05:10,11:08:11.000000,Reino Unido
129,216 - CHAUVIN Guillaume,SEH,75,32:09:11,11:12:12.000000,Francia
130,"3537 - COMAS CORRAL Jordi
MUNTANYENC ST. LLORENC TERRASSA",SEH,76,32:14:55,11:17:56.000000,España
131,"100 - BALIZET Patrick
ALTECSPORT.com",V1H,44,32:17:40,11:20:41.000000,Francia
132,"4044 - BUCEK Igor
HUDY SPORT",V1H,45,32:25:51,11:28:52.000000,Eslovaquia
133,"2402 - LESTRADE Stephane
LE MONT DORE XTTR",SEH,77,32:26:40,11:29:41.000000,Francia
134,3263 - KUENTZMANN Remi,V1H,46,32:27:14,11:30:15.000000,Francia
135,"194 - ANCEY François
CMBM",V1H,47,32:29:17,11:32:18.000000,Francia
136,"3154 - GALLOT Patrick
RAID AVENTURE",V1H,48,32:33:35,11:36:36.000000,Francia
137,"2771 - LAFFORGUE Olivier
CAISSE D'EPARGNE",V1H,49,32:34:00,11:37:01.000000,Francia
138,233 - GILLAUX Jacques,V1H,50,32:34:14,11:37:15.000000,Francia
139,"235 - MARIN Janne
ENDURANCE - ULTRARUNNING TEAM FINLAND",SEH,78,32:34:14,11:37:15.000000,Finlandia
140,2071 - SANTIAGO DELGADO Juan Carlos,V1H,51,32:37:50,11:40:51.000000,España
141,"3595 - MARQUINEZ BLANCO Eduardo
ITXINAPE",SEH,79,32:37:50,11:40:51.000000,España
142,"121 - FELLAY Patrick
LES FEUX FOLLETS",V1H,52,32:42:49,11:45:50.000000,Suiza
143,"3635 - MOTSCH Mathieu
SPORTS EXPERT HAGUENAU",SEH,80,32:42:50,11:45:51.000000,Francia
144,"303 - HERBRON Franck
CAF MORZINE",SEH,81,32:42:59,11:46:00.000000,Francia
145,"3502 - ANSOLEAGA Gotzon
ORDIZIAKO MENDIZALEAK",SEH,82,32:47:05,11:50:06.000000,España
146,"162 - PELBOIS Jean-Marc
GOLDEN BOYS",SEH,83,32:48:10,11:51:11.000000,Francia
147,"193 - PFEND Stephane
UFO / ALLIBERT",SEH,84,32:49:41,11:52:42.000000,Francia
148,3315 - SERVAIS Olivier,SEH,85,32:53:55,11:56:56.000000,Bélgica
149,3049 - PETIT Emmanuel,V1H,53,32:54:12,11:57:13.000000,Francia
150,"3126 - VETTORI Paolo
GRUPPO SPORTIVI CHIVASSESI",V2H,6,32:54:39,11:57:40.000000,Italia
151,"4013 - CLERC Denis
ALTECSPORT.COM / ASSP VERGEZE",V1H,54,32:55:39,11:58:40.000000,Francia
152,"2102 - ROTH Etienne
WOLFBERGER CAVE VINICOLE",SEH,86,32:57:41,12:00:42.000000,Francia
153,"109 - CESCONETTO Daniele
EXTREME RUNNERS",SEH,87,32:57:52,12:00:53.000000,Italia
154,"2871 - MONPARLER MARTINEZ David
CORRIOL X-TREME",SEH,88,32:58:12,12:01:13.000000,España
155,2961 - DESEBBE Olivier,SEH,89,32:58:18,12:01:19.000000,Francia
156,"3045 - COLOMBO Stefano
A.S.D. FALCHI",SEH,90,32:58:50,12:01:51.000000,Italia
157,3834 - NEDELEC Fanny,SEF,4,33:00:34,12:03:35.000000,Francia
158,3255 - CAVALLO Armando,SEH,91,33:03:34,12:06:35.000000,Italia
159,3487 - PELLEGRINO Davide,V1H,55,33:03:35,12:06:36.000000,Italia
160,"2552 - CHARBERET Etienne
CSR PONTARLIER",SEH,92,33:04:34,12:07:35.000000,Francia
161,"3619 - LALANNE-CASSOU Serge
ESCLOPS DU VAL D'AZUN",V2H,7,33:07:31,12:10:32.000000,Francia
162,2512 - DUMONT SAINT PRIEST Luc,V1H,56,33:09:48,12:12:49.000000,Francia
163,"3711 - PETIAU Patrice
CORSICA RUN X TREM",V1H,57,33:14:06,12:17:07.000000,Francia
164,3702 - MARQUES David,V1H,58,33:14:08,12:17:09.000000,Francia
165,"3906 - THOMAS Josio
BNA",V1H,59,33:14:09,12:17:10.000000,Francia
166,"256 - VERHAEGHE Michel
A.C.WAMBRECHIES - OFF COURSE",SEH,93,33:15:37,12:18:38.000000,Francia
167,"3361 - PIRSTINGER Adolf
DEUTSCHFEISTRITZ",V1H,60,33:15:38,12:18:39.000000,Austria
168,2751 - DOSSOT Jean-Marc,V1H,61,33:16:22,12:19:23.000000,Francia
169,"228 - HARDOUIN MONROY Ferdinando
A.S. PALERMO H 13.30",V2H,8,33:17:20,12:20:21.000000,Italia
170,"161 - BEGOU Patrick
KIKOUROU.NET",V1H,62,33:18:36,12:21:37.000000,Francia
171,"2384 - SMALLS Allen
COLCHESTER HARRIERS AC",V1H,62,33:18:36,12:21:37.000000,Reino Unido
172,"2704 - DOULAT Christophe
SALLANCHES PASSY AC",V1H,62,33:18:36,12:21:37.000000,Francia
173,"2206 - ROBIN Jean-Patrick
ND2BR",V1H,65,33:22:29,12:25:30.000000,Francia
174,"2277 - DILMI LUDOVIC
RAMBOUILLET SPORTS",V1H,66,33:30:28,12:33:29.000000,Francia
175,"2466 - FION Didier
NATURE EVASION POLLIAT",V2H,9,33:35:54,12:38:55.000000,Francia
176,251 - DELORME André,V2H,10,33:35:55,12:38:56.000000,Francia
177,"79 - PIGEAULT Jean-Luc
COURIR A VOREPPE",V1H,67,33:36:07,12:39:08.000000,Francia
178,"3994 - MOTTA Alberto
A.S. COURMAYEUR TRAILERS",V2H,11,33:36:07,12:39:08.000000,Italia
179,2938 - MAIRE Florent,V1H,68,33:37:14,12:40:15.000000,Francia
180,"2764 - MERCHANTE ALFARO Agustin Angel
FEMECV",V1H,69,33:45:11,12:48:12.000000,España
181,"2299 - PENOT Pascal
DENIV",V1H,70,33:46:29,12:49:30.000000,Francia
182,"2999 - NELSON Mike
MACCLESFIELD HARRIERS",V1H,71,33:48:23,12:51:24.000000,Reino Unido
183,2476 - EKMANNIAN Frank,SEH,94,33:49:08,12:52:09.000000,Francia
184,2504 - FAYARD Benoit,SEH,95,33:57:21,13:00:22.000000,Francia
185,"2284 - FEASSON Michel
USCPCA POISSY",V3H,1,33:58:05,13:01:06.000000,Francia
186,2144 - MERAND Yves,V1H,72,33:59:03,13:02:04.000000,Francia
187,"26 - JOUNEAU Pierre-Henri
ORIENT'ALP",V1H,73,34:00:51,13:03:52.000000,Francia
188,648 - DESCATEAUX Christophe,SEH,96,34:00:58,13:03:59.000000,Francia
189,"2276 - PIERRE Frederic
RATHELOT GARDE REPUBLICAINE",V1H,74,34:00:59,13:04:00.000000,Francia
190,"3096 - GRACIET Didier
INDIVIDUEL",SEH,97,34:00:59,13:04:00.000000,Francia
191,"3419 - PEREZ MEDINA Inaki
JOAN CARBONELL/ crta De la Costa24, Apto 88. 43840. Salou. Tarragona. NIF 39874527W",SEH,98,34:01:17,13:04:18.000000,España
192,"127 - SCHWEIZER Werner
OXYGENE ANNEMASSE",V3H,2,34:05:09,13:08:10.000000,Suiza
193,"87 - SICURELLI Ernesto
TRACK CLUB DAVOS",V3H,3,34:06:35,13:09:36.000000,Suiza
194,"3229 - GUALCO Francesca
MARATONETI DEL TIGULLIO",SEF,5,34:06:35,13:09:36.000000,Italia
195,"2926 - HUBERT Matthieu
Z-TRAILERZ",SEH,99,34:07:16,13:10:17.000000,Francia
196,"2736 - JEANNET Michael
ALTECSPORT.COM",SEH,100,34:08:38,13:11:39.000000,Francia
197,"3461 - BERTRAND Frederic
CAF SALLANCHES",SEH,101,34:08:44,13:11:45.000000,Francia
198,292 - ARNOUX Alexandre,SEH,102,34:08:46,13:11:47.000000,Francia
199,"3759 - PERINO Jean Louis
STAUBLI SPORTS",V2H,12,34:11:28,13:14:29.000000,Francia
200,178 - FANCOLI Massimiliano,SEH,103,34:13:54,13:16:55.000000,Italia
201,"2553 - MORAVSKI Millo
LA FOULEE D'ANNEMASSE",SEH,104,34:15:48,13:18:49.000000,Francia
202,"1406 - MOLLARET Bruno
SALOMON",V1H,75,34:17:49,13:20:50.000000,Francia
203,"2416 - OLASO Eric
ASCAIA",SEH,105,34:17:49,13:20:50.000000,Francia
204,"2388 - SIMON Christophe
AL ECHIROLLES",SEH,106,34:20:33,13:23:34.000000,Francia
205,"2458 - DUFUS Fabrice
UFO",SEH,107,34:20:54,13:23:55.000000,Francia
206,"2684 - FIORI Andrea
SKYRUNNING VALSESIA",SEH,108,34:29:02,13:32:03.000000,Italia
207,"450 - DUVALET Philippe
CCAS",V2H,13,34:30:25,13:33:26.000000,Francia
208,"2026 - DEMMERLE thierry
ENTENTE HAUTE ALSACE- CERNAY",SEH,109,34:32:10,13:35:11.000000,Francia
209,"2262 - IMBERT Jerome
LE TEIL COURT",SEH,109,34:32:10,13:35:11.000000,Francia
210,"236 - HEUZE Franck
ALCF",V1H,76,34:34:11,13:37:12.000000,Francia
211,2588 - BRUCHON Hubert,V1H,77,34:37:01,13:40:02.000000,Francia
212,2482 - GOUTAGNY Georges,V1H,78,34:38:31,13:41:32.000000,Francia
213,"2677 - JALABERT Julien
GENERATION RAIDS",SEH,111,34:40:54,13:43:55.000000,Francia
214,"378 - GILLET Jean-Luc
RUN ET SENS",V1H,79,34:40:57,13:43:58.000000,Francia
215,556 - EGLI Daniel,V1H,79,34:40:57,13:43:58.000000,Suiza
216,"2118 - SANZ Eric
TAILL AVENTURE/INEO SUEZ",V1H,79,34:40:57,13:43:58.000000,Francia
217,"3267 - POUPINET Benoit
BAZTANDARRAK",V1H,82,34:40:58,13:43:59.000000,Francia
218,3613 - PLAZANET Jean-Paul,V1H,83,34:41:24,13:44:25.000000,Francia
219,"2554 - REBISCHUNG Raymond
CLUB VOSGIEN",V2H,14,34:42:31,13:45:32.000000,Francia
220,3484 - ARLOT christophe,V1H,84,34:43:24,13:46:25.000000,Francia
221,2355 - DORNE Franck,V1H,85,34:43:25,13:46:26.000000,Francia
222,"200 - RICHARD Fabien
0",V1H,86,34:46:53,13:49:54.000000,Francia
223,149 - MATHEVET Christophe,V1H,87,34:49:08,13:52:09.000000,Francia
224,2063 - RICHEUX Jean-Luc,V1H,87,34:49:08,13:52:09.000000,Francia
225,"2763 - ELLIS Simon
TATTENHALL",V1H,89,34:49:36,13:52:37.000000,Reino Unido
226,2922 - DOLIANA Christian,SEH,112,34:52:49,13:55:50.000000,Italia
227,"3101 - VARESCO Fabio
LA SPORTIVA TEAM",V1H,90,34:52:50,13:55:51.000000,Italia
228,"441 - LEUENBERGER Patrick
TRIATHLON CLUB AARAU",SEH,113,34:53:13,13:56:14.000000,Suiza
229,"2333 - GABIOUD Jules-Henri
LA FOULY",ESH,2,34:54:21,13:57:22.000000,Suiza
230,"810 - OBEIN GAEL
UFO",SEH,114,34:57:32,14:00:33.000000,Francia
231,"2469 - LANFRANCHI Jean-Philippe
A SANTAMARIACCIA",SEH,115,35:08:58,14:11:59.000000,Francia
232,2518 - GOUFFRANT Jerome,V1H,91,35:13:28,14:16:29.000000,Francia
233,"3430 - KIRREN PATRICE
CLUB ATHLETIQUE VILLENAVAIS",V1H,92,35:17:09,14:20:10.000000,Francia
234,"2975 - BRUSCA Girolamo
A.S.DIL. PALERMIO H.13,30",V1H,93,35:17:26,14:20:27.000000,Italia
235,"3653 - ETIEMBLE Marc
RACING CLUB EPERNAY",SEH,116,35:17:29,14:20:30.000000,Francia
236,"2112 - VULLIET Sylvie
CALA COURSE ARGONAY",V1F,3,35:17:41,14:20:42.000000,Francia
237,"4004 - OLLAGNIER Cyril
Team MARATHONIEN SPORT-GARMIN",SEH,117,35:18:49,14:21:50.000000,Francia
238,"177 - GINETTI Bernard
AFRICA RUN",V1H,94,35:19:00,14:22:01.000000,Bélgica
239,"2722 - MUDARRA SANCHEZ Antonio Luis
HOCKEY ALCALA",V1H,95,35:19:41,14:22:42.000000,España
240,"3772 - LAPERROUSAZ Pascal
THONON ATHLETIQUE CLUB",V2H,15,35:22:46,14:25:47.000000,Francia
241,2419 - NAUDENOT LAURENT,SEH,118,35:27:58,14:30:59.000000,Francia
242,"3893 - TRAVERS Jerome
POMPIER RAID AVENTURE",SEH,119,35:27:59,14:31:00.000000,Francia
243,"3976 - GRUNDY Lewis
NOTHUMBERLAND FELL RUNNERS",V1H,96,35:28:18,14:31:19.000000,Reino Unido
244,224 - GUNSETT Patrick,V1H,97,35:30:39,14:33:40.000000,Francia
245,2426 - ANASTASIADIS Stergios,SEH,120,35:39:30,14:42:31.000000,Grecia
246,"3420 - PRATI Alcide
MN493 GP AVIS SUZZARA",V2H,16,35:43:47,14:46:48.000000,Italia
247,"3474 - BERTOLINO Alessia
COSTADAURADARUNNERS",SEF,6,35:43:47,14:46:48.000000,Italia
248,"565 - HOREAU Pierre
PYRENEES RAIDERS",SEH,121,35:47:18,14:50:19.000000,Francia
249,"721 - ELGART Marcel
SARA KORRIKA",V1H,98,35:47:19,14:50:20.000000,Francia
250,"2345 - CORON Sylvain
UAT TARBES",SEH,122,35:47:19,14:50:20.000000,Francia
251,"238 - ABBET Jean-Maurice
SWISS-ESTATE",V1H,99,35:47:33,14:50:34.000000,Suiza
252,"3104 - USANDISAGA Rene
BAZTANDARRAK",V1H,100,35:47:43,14:50:44.000000,Francia
253,3596 - THUR Erwin,V2H,17,35:47:43,14:50:44.000000,Suiza
254,3519 - GIULIANI Laurent,V1H,101,35:47:49,14:50:50.000000,Suiza
255,2481 - FERRIER Bernard,V2H,18,35:47:56,14:50:57.000000,Francia
256,"3248 - MACIAS GONZALEZ Carlos
C.TRI. GRANOLLERS",V1H,102,35:48:35,14:51:36.000000,España
257,"3383 - VANZAN Gianni
UNIONE GIOVANE BIELLA",SEH,123,35:49:34,14:52:35.000000,Italia
258,"488 - JABRI Mohsen
TRINOSAURE",V2H,19,35:53:39,14:56:40.000000,Túnez
259,"2690 - CHEVALIER Christian
SENS TRIATHLON",V1H,103,35:53:39,14:56:40.000000,Francia
260,"3826 - CHERIET Raphael
ASLA",V1H,104,35:56:17,14:59:18.000000,Francia
261,2861 - FAURE Ludovic,V1H,105,35:56:18,14:59:19.000000,Francia
262,3803 - SCHOENENBERGER Hervé,V1H,106,35:57:03,15:00:04.000000,Francia
263,77 - POLY Roland,V2H,20,35:57:52,15:00:53.000000,Francia
264,"128 - BALARD Patrice
LEGENDRE BRETAGNE",V1H,107,35:58:02,15:01:03.000000,Francia
265,"3606 - ALLAIRE Pierre
PLAINTEL AVENTURE",V1H,107,35:58:02,15:01:03.000000,Francia
266,"143 - JUVENAL Magali
LES CHEVALIERS DU VENT",SEF,7,36:01:44,15:04:45.000000,Francia
