index,0,1,2,3,4,5
279,1197 - MAUGHAN Grant,V2H,18,34:42:03,13:32:48,Australia
280,"2012 - POULENARD Bruno
ZODIAC AEROTECHNICS",SEH,145,34:42:34,13:33:19,Francia
281,"108 - GUISE Grant
ULTIMATE DIRECTION/ LA SPORTIVA",SEH,146,34:45:40,13:36:25,Nueva Zelandia
282,"1897 - DOMENINO Massimo
VALLE INFERNOTTO",V1H,94,34:45:53,13:36:38,Italia
283,"1113 - MUGNIER Loïc
CMBM",SEH,147,34:46:29,13:37:14,Francia
284,235 - BENARD Christine,V1F,9,34:47:42,13:38:27,Francia
285,"1454 - CURIC Mate
AK PULS TOMISLAVGRAD",V1H,95,34:49:33,13:40:18,Croacia
286,"2690 - VENZIN David
SKYRACER RISE",SEH,148,34:50:00,13:40:45,Suiza
287,232 - MCKAY Caroline,SEF,13,34:50:25,13:41:10,Reino Unido
288,482 - NOVOA RODRÍGUEZ Gonzalo,SEH,149,34:52:22,13:43:07,España
289,111 - URKIZU MENDIOLA Jone,SEF,14,34:52:23,13:43:08,España
290,"839 - VAN BINSBERGEN Arjan
AV ASTYLOS",V1H,96,34:53:57,13:44:42,Países Bajos
291,"226 - KOLB Jayson
RARITAN VALLEY ROAD RUNNERS",SEH,150,34:56:26,13:47:11,Estados Unidos
292,"2191 - PASERO Michel
AVOC",V2H,19,34:57:28,13:48:13,Francia
293,1444 - GILBERT Ken,SEH,151,35:00:34,13:51:19,Bélgica
294,1775 - TROVATO Denis,V1H,97,35:01:18,13:52:03,Francia
295,800 - GUNTHER Steven,V1H,98,35:04:45,13:55:30,Alemania
296,861 - OTHER Tom,SEH,152,35:05:22,13:56:07,Reino Unido
297,335 - WENTWORTH James,V1H,99,35:06:02,13:56:47,Australia
298,"1802 - DUARTE Cesar
A.D.AMARANTE TRAIL RUNNIG",SEH,153,35:06:29,13:57:14,Portugal
299,"240 - PINSON Elie
ATHLETIC PONT-REAN",V2H,20,35:06:45,13:57:30,Francia
300,"1125 - VAUTHIER Jean-Marc
THE VOSGTH FACE",SEH,154,35:10:08,14:00:53,Francia
301,"1222 - DABROWSKI Cezary
MAXI PIASECZNO",V1H,100,35:10:34,14:01:19,Polonia
302,2655 - TANG Eric,SEH,155,35:10:50,14:01:35,Australia
303,2707 - BATAILLION Denis,V1H,101,35:11:37,14:02:22,Francia
304,1744 - ARANA AREXOLALEIBA Aitor,V1H,102,35:11:38,14:02:23,España
305,237 - GRUFFAZ Corine,V1F,10,35:12:33,14:03:18,Francia
306,"683 - SCHUMANN Oliver
HAMMINKELNER SV",V1H,103,35:17:58,14:08:43,Alemania
307,"1912 - CARRENO CLEMENTE Juan Antonio
THE BOX RUNNING CLUB",V1H,104,35:20:47,14:11:32,España
308,"2101 - VILHAR Marjan
VELIKI OTOK TEAM",SEH,156,35:22:26,14:13:11,Eslovenia
309,2434 - GEORGET Manuel,V1H,105,35:23:34,14:14:19,Francia
310,"1927 - RODRIGUEZ BAUTISTA Jorge
CA ATLETESVNG",V1H,106,35:23:58,14:14:43,España
311,1003 - CASTEL Rene,SEH,157,35:25:08,14:15:53,Chile
312,"624 - ASPERSKI Michal Asperski
SUPERMARATON KALISZ",SEH,158,35:25:37,14:16:22,Polonia
313,"136 - MCRAE Sally
NIKE",SEF,15,35:25:43,14:16:28,Estados Unidos
314,"2580 - SANAGUSTIN AGUSTIN Francisco Javier
PEÑA GUARA",V2H,21,35:27:13,14:17:58,España
315,"2353 - ROJO SANCHEZ Juan Francisco
SPORTLAB",V1H,107,35:27:49,14:18:34,España
316,"2182 - RAIMANN Christian
TRAMPELPFADLAUFEN.DE",V1H,108,35:29:10,14:19:55,Alemania
317,"2624 - CALVET VILA Josep M
CENTRE XC LLORENçA",V1H,109,35:31:30,14:22:15,España
318,"2693 - CAMERON-BEAUMONT Richard
CMBM",V1H,110,35:34:14,14:24:59,Reino Unido
319,"2162 - GOY Basile
100 % COTTON",SEH,159,35:34:15,14:25:00,Francia
320,"1475 - ANDRIOL Sebastien
ASL SALOMON",V1H,111,35:35:02,14:25:47,Francia
321,"1473 - KJELDSBERG Mona
ROMERIKE ULTRALøPERKLUBB",V1F,11,35:35:24,14:26:09,Noruega
322,"1639 - COUTURIER Jean-Paul
CAPS (CLUB D'ATHLéTISME DU PAYS SAUMUROIS)",V2H,22,35:36:53,14:27:38,Francia
323,"1745 - GOUTAGNY Georges
TRAIL DES COURSIERES",V2H,23,35:38:21,14:29:06,Francia
324,"992 - ECIJA GARCIA José Luis
CHAPA Y SIGUE",V1H,112,35:38:53,14:29:38,España
325,528 - EHRHARD Yoann,SEH,160,35:41:11,14:31:56,Francia
326,997 - THIBAULT Daniel,V2H,24,35:42:28,14:33:13,Francia
327,2346 - RACZAK Maciej,SEH,161,35:43:01,14:33:46,Polonia
328,1948 - LE FEVRE Christophe,SEH,162,35:44:17,14:35:02,Francia
329,"1238 - RUBIO LARA Miguel Angel
ENPHORMA MONTAÑA",SEH,163,35:45:51,14:36:36,España
330,791 - GRIMAL Jean-Baptiste,SEH,164,35:48:44,14:39:29,Francia
331,"724 - GRIJALVO NÚÑEZ Fernando
AVIENTU",V2H,25,35:49:04,14:39:49,España
332,"654 - MEGIDO CASTELLANO Alberto
BICHILLORUNNER",V1H,113,35:49:29,14:40:14,España
333,"2307 - SITBON Laurent
TEAM INTERSPORT BESANCON",V1H,114,35:50:39,14:41:24,Francia
334,"2431 - ESTIN David
JCPLP 59",SEH,165,35:51:44,14:42:29,Francia
335,"2008 - LETAVERNIER Flavien
SAB",SEH,166,35:51:48,14:42:33,Francia
336,"266 - LORINCZ Oliver
UVU - Hoka Club Hungary",V1H,115,35:54:37,14:45:22,Hungría
337,"1093 - RUDOLF Tamás
KANIZSAI FUTóKLUB",SEH,167,35:54:37,14:45:22,Hungría
338,905 - HARVEY James,V1H,116,35:55:17,14:46:02,Reino Unido
339,"1755 - BOAS Xavier
Team Triandine Trail",SEH,168,35:55:35,14:46:20,Francia
340,1133 - LOPEZ REYES Alejandro,V1H,117,35:56:25,14:47:10,Méjico
341,2591 - MIYAMOTO Tomohiro,SEH,169,35:57:53,14:48:38,Japón
342,"1910 - ALONSO MAESTRE Ruben Reinaldo
TELENO TRAIL",V1H,118,35:58:15,14:49:00,España
343,1821 - LI Tiejun,V1H,119,36:01:59,14:52:44,China
344,"2091 - HEWITSON Kirsty
MACCLESFIELD HARRIERS",V1F,12,36:04:10,14:54:55,Reino Unido
345,629 - LAVILLE Dominique,V2H,26,36:08:16,14:59:01,Francia
346,2360 - PORTA MARTINEZ Pedro Manuel,SEH,170,36:11:56,15:02:41,España
347,"1976 - HAYES Jacob
BITTON ROAD RUNNERS",V1H,120,36:13:18,15:04:03,Reino Unido
348,1343 - KALPAKIS Anastasios,V1H,121,36:14:24,15:05:09,Grecia
349,"2503 - MARN Janez
PD VUZENICA",V1H,122,36:15:04,15:05:49,Eslovenia
350,"1483 - GONZALEZ COBO David
C.D OZONO",SEH,171,36:15:30,15:06:15,España
351,"1783 - TURNER Mark
ELY RUNNERS",V1H,123,36:17:22,15:08:07,Reino Unido
352,"1317 - KYRIAKAKIS Manos
GOJI BERRY TEAM",V1H,124,36:19:00,15:09:45,Grecia
353,1815 - BUCK Christopher,SEH,172,36:20:03,15:10:48,Reino Unido
354,"166 - ELLIS John
GONE RUNNING",SEH,173,36:21:39,15:12:24,Australia
355,"2493 - NASH Graham
CARNETHY",V1H,125,36:21:40,15:12:25,Reino Unido
356,"1884 - MINOUX Benoît
AS POMMERET",V1H,126,36:22:21,15:13:06,Francia
357,944 - JAOUEN Cédric,SEH,174,36:23:11,15:13:56,Francia
358,1239 - BAN Akemi,V1F,13,36:24:11,15:14:56,Japón
359,"2295 - GASPAR Boris
NONE",SEH,175,36:25:19,15:16:04,Eslovaquia
360,"317 - RYSMAN Julien
TRAKKS",V1H,127,36:25:30,15:16:15,Bélgica
361,655 - SONZOGNI Paolo,V1H,128,36:25:58,15:16:43,Italia
362,841 - MARIIS Antoine,SEH,176,36:26:34,15:17:19,Francia
363,706 - TSUJIMOTO Arihito,V1H,129,36:27:34,15:18:19,Japón
364,2241 - HERRERO Eric,SEH,177,36:30:16,15:21:01,Francia
365,"1325 - HOSHINO Kohei
ITRC",V1H,130,36:31:59,15:22:44,Japón
366,2644 - UENO Akio,V1H,131,36:32:36,15:23:21,Japón
367,"797 - PEELEN Anthony
L'AMICAUSE TOUJOURS",SEH,178,36:33:58,15:24:43,Bélgica
368,"359 - AMBROGGI Andre
STADE LAURENTIN ATHLéTISME",V2H,27,36:34:50,15:25:35,Francia
369,"1810 - VILQUIN Claude
ASCHUCAEN",V3H,3,36:37:40,15:28:25,Francia
370,2615 - AUFFRAY Eddy,SEH,179,36:39:25,15:30:10,Francia
371,"660 - NEYROLLES Philippe
PONTAULT AAC",V2H,28,36:40:00,15:30:45,Francia
372,973 - DESCOMBES Jean Michel,V2H,29,36:40:12,15:30:57,Francia
373,322 - SAMWAYS John,SEH,180,36:40:40,15:31:25,Reino Unido
374,945 - BOUCHAMA Ali,V2H,30,36:43:44,15:34:29,Francia
375,"1376 - GRIEBEL Jacky
Colmar Marathon ClubTCA",V2H,31,36:43:59,15:34:44,Francia
376,1189 - VERACX-DAVY Jerome,V1H,132,36:44:28,15:35:13,Francia
377,520 - DRUTEL Damien,V1H,133,36:44:42,15:35:27,Francia
378,"1207 - MARTINEZ BOSCH Miguel Ángel
C.A.PUÇOL",SEH,181,36:45:18,15:36:03,España
379,2430 - BUSCA Andrea,V1H,134,36:48:56,15:39:41,Italia
380,340 - RAIGNER Alban,SEH,182,36:49:32,15:40:17,Francia
381,"875 - HANSEN Leon Skriver
TEJN IF",V1H,135,36:50:02,15:40:47,Dinamarca
382,"557 - BINELLI Stefano
ASD DRIBBLING",V1H,136,36:50:14,15:40:59,Italia
383,1664 - ADAMS Stephen,V1H,137,36:51:27,15:42:12,Reino Unido
384,"1588 - ROSSIER Jean-Pierre
SKI-CLUB VAL-FERRET",V3H,4,36:51:31,15:42:16,Suiza
385,"472 - DAIEN Vincent
MONTPELLIER AGGLO TRIATHLON",SEH,183,36:52:14,15:42:59,Francia
386,"246 - SCHULLER Dominic
WSV TRATTENBACH",SEH,184,36:54:49,15:45:34,Austria
387,"462 - GRUNWALD Rick
NEUKIRCHEN LäUFT",SEH,185,36:54:50,15:45:35,Alemania
388,"1924 - SY Alvin
KIN HANG HIKING CLUBE HONG KONG",SEH,186,36:55:06,15:45:51,HK
389,1740 - NGAI Ka Hei,SEH,187,36:56:03,15:46:48,HK
390,990 - COLOM TORRES Joan Josep,V1H,138,36:59:09,15:49:54,España
391,1743 - ROLLIER Stephane,V1H,139,36:59:31,15:50:16,Francia
392,"1208 - LAFARGUE Patrick
RACING CLUB NANTAIS",V1H,140,37:00:41,15:51:26,Francia
393,"551 - DI GIORGIO Ambrogio
QURRU SEMPRE",V1H,141,37:00:59,15:51:44,Italia
394,"2298 - SCOTT Paul
FARNHAM TRIATHLON CLUB",V1H,142,37:01:22,15:52:07,Reino Unido
395,626 - WATHAN Paul,SEH,188,37:01:34,15:52:19,Reino Unido
396,2689 - LENDON Richard,V2H,32,37:01:38,15:52:23,Reino Unido
397,"2173 - SALPISTIS Nazareno
ASD TRIESTE ATLETICA",SEH,189,37:02:01,15:52:46,Italia
398,"646 - HENDERSON Robert
N/A",SEH,190,37:04:37,15:55:22,Reino Unido
399,"200 - AUBERT Thierry
ENDURANCE SHOP HAGUENAU",V1H,143,37:05:04,15:55:49,Francia
400,"149 - SCHNEIDER Christophe
ENDURANCE SHOP GRENOBLE",SEH,191,37:05:06,15:55:51,Francia
401,1763 - GOBERT Jérôme,V1H,144,37:05:20,15:56:05,Francia
402,1725 - PORTA PELAYO David,V1H,145,37:07:24,15:58:09,España
403,"1503 - FOX Tim
SAINT EDMUND PACERS",V1H,146,37:07:48,15:58:33,Reino Unido
404,"859 - ISMAIL Gustavo
ATLETA SOX - BASSET - AIR FRANCE - CANAL 10MDP - Ins. Juvenilia",V1H,147,37:09:33,16:00:18,Argentina
405,255 - PEREYRA Leonardo,SEH,192,37:09:34,16:00:19,Argentina
406,2056 - DAMICO Mauro Ramon,V1H,148,37:09:34,16:00:19,Argentina
407,874 - READER Garth,V2H,33,37:10:58,16:01:43,Estados Unidos
408,2030 - SECRETO Louis,V1H,149,37:11:00,16:01:45,Estados Unidos
409,"304 - PRZYJEMSKI Artur
KM TRUCHCIK LUBIANKA",V1H,150,37:11:27,16:02:12,Polonia
410,"1485 - LUSSIANA Jean Christophe
CAF ARAVIS",V2H,34,37:12:30,16:03:15,Francia
411,2535 - KRAMES Jaroslav,V1H,151,37:15:19,16:06:04,República Checa
412,"643 - ZEDER Patrik
BIGFRIENDS",V1H,152,37:16:58,16:07:43,Suiza
413,"441 - CAZALET Frederic
GIVRéS DE NAY",SEH,193,37:17:09,16:07:54,Francia
414,2718 - AOKI Yoshio,SEH,194,37:17:14,16:07:59,Japón
415,"779 - PENA ROS Emilio
MARATHON CARTAGENA",SEH,195,37:18:30,16:09:15,España
416,1797 - VALADE Cedric,V1H,153,37:19:12,16:09:57,Francia
417,1622 - NIKOLOV Nikola,V1H,154,37:19:13,16:09:58,Bulgaria
418,"2023 - SOULOUMIAC Arnaud
VANVES RUN CLUB 92",V1H,155,37:19:14,16:09:59,Francia
419,668 - MOULIN Stephane,V1H,156,37:19:57,16:10:42,Australia
420,"1676 - BETTLES Richard
NRG",V1H,157,37:19:58,16:10:43,Australia
421,1805 - TSUKAGOSHI Sae,SEF,16,37:20:44,16:11:29,Japón
422,919 - BERGLUND Marcus,V1H,158,37:21:02,16:11:47,Suecia
423,1293 - BONNE Sébastien,SEH,196,37:21:12,16:11:57,Francia
424,"493 - CARREÑO ROMAN Jose
ULTRA-TRAIL BENIDORM",V1H,159,37:21:46,16:12:31,España
425,"587 - BARCIA CARO Jose Luis
ULTRA-TRAIL BENIDORM",V1H,160,37:21:47,16:12:32,España
426,"2007 - GUESNON Didier
AS-CHU CAEN",V2H,35,37:22:09,16:12:54,Francia
427,"1322 - LAGARDE Bruno
ASPTT NICE ATHLéTISME",V2H,36,37:22:39,16:13:24,Francia
428,1693 - PECHLER Edward,V2H,37,37:22:46,16:13:31,Países Bajos
429,1124 - SWARTENBROUCKX Vincent,V1H,161,37:22:52,16:13:37,Bélgica
430,"88 - OLIVERI Virginia
SALOMON",V1F,14,37:23:21,16:14:06,Italia
431,"84 - BARNES Pablo
SALOMON",SEH,197,37:23:23,16:14:08,Argentina
432,"1713 - PONCET Pascal
TRAIL DES COURSIERES",V2H,38,37:25:13,16:15:58,Francia
433,"832 - MORAL Rafa
CLUB ATLETISMO ALCOY",SEH,198,37:26:34,16:17:19,España
434,"1176 - PEREZ GOMIS Jose Miguel
A TO TRAPO",V1H,162,37:26:36,16:17:21,España
435,"2492 - CAYUELA GOMEZ Miguel Angel
DEPORTES MATCH 1",V1H,163,37:26:38,16:17:23,España
436,352 - SUNDERMEIER Ronda,V1F,15,37:26:57,16:17:42,Estados Unidos
437,1416 - DUPONT Ludovic,SEH,199,37:30:09,16:20:54,Francia
438,2672 - FRANCOIS Matthias,SEH,200,37:30:35,16:21:20,Francia
439,2510 - COURVOISIER Aurelien,SEH,201,37:31:04,16:21:49,Francia
440,1030 - MUNCK ALIX,V1H,164,37:32:13,16:22:58,Francia
441,"689 - MARCHAND Michel
LES COUREURS DU PERRON",SEH,202,37:32:46,16:23:31,Francia
442,"2446 - GOHDA Yasuhiro
RUNNER'S HIGH",SEH,203,37:33:35,16:24:20,Japón
443,"1841 - ROUX Christophe
LA GYPAETE",V1H,165,37:34:00,16:24:45,Francia
444,2685 - GERINIERE François,V1H,166,37:34:01,16:24:46,Francia
445,"139 - COURY Jamil
RUN STEEP GET HIGH",SEH,204,37:34:15,16:25:00,Estados Unidos
446,"481 - PICHELIN Maximilien
010020",SEH,205,37:34:30,16:25:15,Francia
447,"1350 - PACIOREK Artur
TRISZERPA",SEH,206,37:34:32,16:25:17,Polonia
448,"2238 - JANIEC Robert
RATOWNIK GóRNICZY",V1H,167,37:34:47,16:25:32,Polonia
449,2218 - JONES Gareth,V1H,168,37:35:23,16:26:08,Reino Unido
450,416 - CAUDRELIER BENAC Eric,V1H,169,37:37:43,16:28:28,Francia
451,1066 - LLAO GARCIA Àlex,SEH,207,37:37:52,16:28:37,España
452,"1928 - IGEL Matthias
LAUFWELT WINTERSDORF",V1H,170,37:39:03,16:29:48,Alemania
453,2524 - BOYER Thibaut,SEH,208,37:39:39,16:30:24,Francia
454,"893 - DRUZETA Toni
ALBA LABIN CROATIA",SEH,209,37:40:38,16:31:23,Croacia
455,"937 - FIEVET Damien
A.C.P.MEAUX",V1H,171,37:42:45,16:33:30,Francia
456,2220 - WIESER Hannes,SEH,210,37:45:24,16:36:09,Italia
457,"1081 - FAYA Sébastien
TEAM RAIDLIGHT",V1H,172,37:45:38,16:36:23,Francia
458,"306 - YU Lei
COLUMBIA CHINA",SEH,211,37:48:12,16:38:57,China
459,2128 - BRUNO Philippe,V2H,39,37:48:13,16:38:58,Francia
460,"1184 - LITHERLAND Catherine
Pennine Fell Runners",SEF,17,37:49:00,16:39:45,Reino Unido
461,"429 - AIGLE Thomas
ND2BR",SEH,212,37:49:14,16:39:59,Francia
462,807 - COX Nick,V1H,173,37:51:22,16:42:07,Reino Unido
463,"513 - HILGERS Stephan
KEEP ON MOOVING",V1H,174,37:51:25,16:42:10,Alemania
464,"312 - RAMOS QUINTANA Juan Carlos
ARISTA",V1H,175,37:51:33,16:42:18,España
465,2095 - ROSELL RUBIO Antonio,V2H,40,37:51:46,16:42:31,España
466,"2464 - WILLIAMS Sarah Kirsty
SPRINGFIELD STRIDERS",V1F,16,37:52:30,16:43:15,Reino Unido
467,475 - IGLESIAS PARRO Sergio,V1H,176,37:52:42,16:43:27,España
468,"2137 - SODERLUND Emil
CUORSORES ÅLAND",V1H,177,37:53:30,16:44:15,Finlandia
469,665 - LUCAS-FROST Jonathan,V1H,178,37:53:31,16:44:16,Reino Unido
470,"2315 - MAIA Rui
INDIVIDUAL",V2H,41,37:53:43,16:44:28,Portugal
471,1320 - MIEL Antoine,SEH,213,37:53:52,16:44:37,Francia
472,1904 - PELBOIS Jean-Marc,V1H,179,37:53:54,16:44:39,Francia
473,"2330 - PAWLOWSKI Lukas
RAW VEGAN RUN",SEH,214,37:54:30,16:45:15,Polonia
474,"2502 - CASTANO SOLER Ricard
TRAILRUNNER'S TONA",SEH,215,37:54:33,16:45:18,España
475,1356 - CREIXELL CATALÁN Pere,V1H,180,37:55:40,16:46:25,España
476,"1329 - APARICIO MARTIN Jose Antonio
TRIKIDEAK",V1H,181,37:55:41,16:46:26,España
477,1883 - PLANTEFEVE Gaetan,V1H,182,37:58:12,16:48:57,Francia
478,"882 - DE GIGLIO Francesco
Happy Runner Club - Milano",V2H,42,37:58:44,16:49:29,Italia
479,"892 - DANIAUD Samuel
BERGERAC ATHLETIQUE CLUB - TEAM FLR LE MONTEIL",SEH,216,38:00:16,16:51:01,Francia
480,674 - ALMEIDA Arsénio,SEH,217,38:00:31,16:51:16,Portugal
481,418 - WINN Yitka,SEF,18,38:02:38,16:53:23,Estados Unidos
482,"2564 - NUIN GURBINDO Carlos
CLUB DEPORTIVO NAVARRA",V1H,183,38:02:43,16:53:28,España
483,1730 - LOCATELLI Eric,V1H,184,38:03:19,16:54:04,Francia
484,1858 - PINEL Christophe,V1H,185,38:03:56,16:54:41,Francia
485,1782 - AUBRY Laurent,V2H,43,38:04:38,16:55:23,Francia
486,"1556 - ZOTOS Philippe
THE FLYING CARPETTES TEAM",V1H,186,38:05:14,16:55:59,Francia
487,"211 - DIAZ Rodolfo
COLUMBIA SPORTWEAR",SEH,218,38:05:36,16:56:21,Chile
488,819 - DEBRAY Quentin,SEH,219,38:05:43,16:56:28,Francia
489,"1913 - PAGEAU Sebastien
CSLG VANNES",SEH,220,38:05:49,16:56:34,Francia
490,1009 - DIAZ RODRIGUEZ Juan Jacobo,SEH,221,38:07:22,16:58:07,Colombia
491,"2268 - CARDA LOPEZ Basilio
SOM ESPORT NATURA",V1H,187,38:08:50,16:59:35,España
492,924 - HAUSER Cornelia,V1F,17,38:09:44,17:00:29,Suiza
493,"199 - ALLWANG Andreas
HAAR DISCIPLES",SEH,222,38:10:38,17:01:23,Alemania
494,"948 - KANISCH Holger
LAUSITZER SPORTEVENTS",V1H,188,38:14:41,17:05:26,Alemania
495,"190 - TONDA MENA Inmaculada
CEX CARTAGENA",SEF,19,38:16:17,17:07:02,España
496,334 - BOYER Romain,SEH,223,38:16:45,17:07:30,Francia
497,"1316 - DU PLESSIS Armand
MATES",SEH,224,38:17:35,17:08:20,Sudáfrica
498,402 - MUNNIK Alana Jane,SEF,20,38:17:36,17:08:21,Sudáfrica
499,1892 - WEBER Thierry,V1H,189,38:17:56,17:08:41,Francia
500,2647 - JENKINS Gareth,V1H,189,38:17:56,17:08:41,Reino Unido
501,"1290 - GINETTI Bernard
AFRICA RUN",V2H,44,38:18:01,17:08:46,Bélgica
502,1340 - JONES Will,V1H,191,38:19:16,17:10:01,Reino Unido
503,1372 - LACOUTURE Stephane,SEH,225,38:19:19,17:10:04,Francia
504,"458 - DEL MORAL PARRA Juan Manuel
JARAPALOS TRAIL",SEH,226,38:19:23,17:10:08,España
505,1610 - SAKATO Kimimasa,SEH,227,38:19:35,17:10:20,Japón
506,1708 - GORLA Pietro,V1H,192,38:19:52,17:10:37,Italia
507,"975 - CECI Adeodato
KINO MANA ASD",V1H,193,38:20:21,17:11:06,Italia
508,"1224 - HURDLE Richard
CIRENCESTER AC",V1H,194,38:21:45,17:12:30,Reino Unido
509,"1035 - SARTHOU Julien
ASM",SEH,228,38:22:58,17:13:43,Francia
510,"1088 - PUNZANO Angel
MONTSANT ORIENTACIó",V1H,195,38:23:00,17:13:45,España
511,563 - LEFEVRE Francois,V1H,196,38:26:26,17:17:11,Francia
512,"537 - VANDEL Alexis
PASS RUNNING",SEH,229,38:26:29,17:17:14,Francia
513,1578 - SUGIMURA Shingo,V1H,197,38:27:20,17:18:05,Japón
514,2272 - GABORIAU Laurent,V1H,198,38:28:53,17:19:38,Francia
515,"1012 - PIEPGRASS Ammon
HARPENDEN ARROWS",SEH,230,38:28:55,17:19:40,Canadá
516,1926 - LANGLET Thierry,V2H,45,38:29:16,17:20:01,Francia
517,252 - BECKSTEAD Brian,SEH,231,38:29:44,17:20:29,Estados Unidos
518,"632 - BROCHARD Andre
AC ST PALAIS",V3H,5,38:30:18,17:21:03,Francia
519,915 - GROUSSON Jerome,V1H,199,38:30:29,17:21:14,Francia
520,565 - DYGDON Przemyslaw,V1H,200,38:31:17,17:22:02,Polonia
521,2551 - CART Gauthier,SEH,232,38:32:11,17:22:56,Francia
522,2538 - FUJIKAWA Akihiko,V1H,201,38:32:15,17:23:00,Japón
523,1173 - MOBIUS Thierry,V1H,202,38:33:07,17:23:52,Francia
524,"1147 - AZPIAZU Julen
Lizarpe LMK",SEH,233,38:33:26,17:24:11,España
525,449 - LAMONT Cameron,SEH,234,38:33:38,17:24:23,Nueva Zelandia
526,1751 - WESTPHAL Brian,V2H,46,38:34:01,17:24:46,Estados Unidos
527,"313 - LAVALLEE Benoît
STADE DE FRANCE",SEH,235,38:34:41,17:25:26,Francia
528,"1112 - RICHARDSON Michael
ISLWYN RUNNING CLUB",SEH,236,38:35:12,17:25:57,Reino Unido
529,2519 - MAISONNIER Paul,V2H,47,38:35:17,17:26:02,Francia
530,"1206 - BARANDIKA Aitor
GOIKOGANE",SEH,237,38:35:55,17:26:40,España
531,"2439 - PIPER Mathew
UP COACHING",V1H,203,38:35:58,17:26:43,Australia
532,"908 - PERELLO BENNASAR Jaime
CLUB COMANDO SA RIERA",SEH,238,38:36:10,17:26:55,España
533,1597 - GAUTRON Francis,V2H,48,38:36:44,17:27:29,Francia
534,2375 - FAUSTINO Joao Hora,V1H,204,38:37:41,17:28:26,Portugal
535,"631 - RICHARDS Andrew
CROSSFIT SYDNEY",V1H,205,38:38:09,17:28:54,Australia
536,"1145 - PRACHAR Marek
DUNAJSKA LUZNA",SEH,239,38:38:16,17:29:01,Eslovaquia
537,"1535 - KOGA Yoshihiro
TEAM☆Ｌａｐｉｎ",V1H,206,38:38:23,17:29:08,Japón
538,448 - SEMPEY Romain,SEH,240,38:38:42,17:29:27,Francia
539,"1584 - JULIAO Rui Pedro
GEORUNNERS PORTUGAL",V2H,49,38:39:49,17:30:34,Portugal
540,"453 - NNORUKA Samuel
CGF MULHOUSE",V1H,207,38:40:00,17:30:45,Francia
541,2108 - GAILLET Patrick,V1H,208,38:40:18,17:31:03,Francia
542,"2614 - GORZYNSKI John
TRENT PARK RUNNING CLUB",SEH,241,38:41:09,17:31:54,Reino Unido
543,"1116 - PINTO DE CARVALHO Jeremy
EAMYA",SEH,242,38:41:24,17:32:09,Francia
544,1925 - STELLA Paolo,V1H,209,38:41:31,17:32:16,Italia
545,633 - ODERMATT Jeannette,V1F,18,38:41:58,17:32:43,Suiza
546,"1308 - SCHLOSSER Frank
COLMAR TRAIL AVENTURES",V1H,210,38:43:45,17:34:30,Francia
547,2156 - CLERBAUT Laurent,V2H,50,38:44:28,17:35:13,Francia
548,"1365 - SERRANO ESPINOSA Juan Miguel
KV Vertical",V1H,211,38:44:30,17:35:15,España
549,"866 - BARRETT Andrew
FUR",V1H,212,38:44:44,17:35:29,Estados Unidos
550,"358 - SOUVESTRE Pascal
SOJASUN",V1H,213,38:46:08,17:36:53,Francia
551,"742 - WILCOCK Martin
NO GOUBUNKU",V1H,214,38:46:24,17:37:09,Reino Unido
552,"2251 - LEGER Romain
OXYJEUNES",SEH,243,38:47:37,17:38:22,Gabón
553,1764 - PEREZ ESCALANTE Juan,V1H,215,38:48:47,17:39:32,España
554,"1765 - HORNES ARANA David
KULUMSPORT TEAM",V1H,215,38:48:47,17:39:32,España
555,"2553 - NIETO ORMAECHEA Oscar
APUKO IGOERA",V1H,215,38:48:47,17:39:32,España
556,"1843 - MELLOUET Martial
PHALEMPIN AC",V1H,218,38:49:50,17:40:35,Francia
557,351 - AOYAMA Tatsuro,V1H,219,38:50:14,17:40:59,Japón
558,"652 - SISKA Jan
TTK SLAVIA VS PLZEN",SEH,244,38:50:33,17:41:18,República Checa
559,"1051 - WEBER Jean
AIX ATHLE",V1H,220,38:50:55,17:41:40,Francia
560,"1335 - MAGE Cedric
CE ALSTOM",SEH,245,38:51:05,17:41:50,Francia
561,1395 - PALLADINI Guillaume,SEH,246,38:51:06,17:41:51,Francia
562,"1183 - BERRY Mike
VEGAN RUNNERS",SEH,247,38:51:34,17:42:19,Reino Unido
563,"2286 - MORGAN Chris
SWINDON SHIN SPLINTS",SEH,248,38:51:35,17:42:20,Reino Unido
564,"337 - BANKS Gareth
SYDNEY STRIDERS",V1H,221,38:53:13,17:43:58,Australia
565,"959 - BASSETTO Jean-Marc
TRAILERS DU MôLE",V2H,51,38:53:35,17:44:20,Francia
566,"2163 - RECALDE Roberto
ARTARRAI",SEH,249,38:53:55,17:44:40,España
567,"794 - PAUILLACQ Christian
EC SARTROUVILLE",V1H,222,38:54:10,17:44:55,Francia
568,"2508 - BARBARINI Marco
CIRCOLO MINERVA A.S.D.",V1H,223,38:55:14,17:45:59,Italia
569,"1008 - DUBUY Gérard
SASTRI",V2H,52,38:55:20,17:46:05,Francia
570,"1509 - VÁZQUEZ SANAGUSTÍN Oscar
OS ANDARINES",V1H,224,38:55:36,17:46:21,España
571,"1587 - ROCLAND claude
ES SAINT PATHUS OISSERY",V1H,225,38:57:10,17:47:55,Francia
572,"768 - TERASAWA Yuya
ERC TOKACHI",SEH,250,38:58:54,17:49:39,Japón
