index,0,1,2,3,4,5
99,1107 - MAIRE Julien,SEH,59,31:11:48,09:11:46,Francia
100,"219 - LUCAK Hervé
EFSRA",V1H,30,31:17:22,09:17:20,Francia
101,342 - GERAIN Thomas,V1H,31,31:27:24,09:27:22,Francia
102,"751 - SEQUEIRA Rui
AMCF - Arrábida Trail Team",SEH,60,31:28:32,09:28:30,Portugal
103,1074 - CID MENOR David,SEH,61,31:34:18,09:34:16,España
104,"2533 - KNOBLOCH Matthias Knobloch
WONRUN",SEH,62,31:39:24,09:39:22,Alemania
105,"2038 - ESTEVE MARTINEZ Gumersindo Jose
HINNENI TRAIL RUNNING JUMILLA",SEH,63,31:40:52,09:40:50,España
106,"1051 - TSCHOFENIG Hannes
LAUFTREFF HALL IN TIROL",V1H,32,31:45:06,09:45:04,Austria
107,"197 - GUERINI Luca
BIONE TRAILERS TEAM",V2H,3,31:45:34,09:45:32,Italia
108,"194 - CHIARINI Claudio
TEAM TECNICA",V1H,33,31:45:35,09:45:33,Italia
109,"2719 - PEREZ VALERO Alberto
TRINXATS DEL PONT & TALLAFERRO TRAIL TEAM",V1H,34,31:46:41,09:46:39,España
110,"154 - GRANT Sophie
SERPENTINE",SEF,3,31:53:07,09:53:05,Reino Unido
111,177 - MOORE Steven,V1H,35,31:59:30,09:59:28,Estados Unidos
112,1925 - SWALDEK Konrad,SEH,64,31:59:31,09:59:29,Polonia
113,"1960 - LINEK Michal
CLEAREX",V1H,36,32:06:02,10:06:00,Polonia
114,349 - MOISSONNIER Louis-Christophe,V1H,37,32:06:37,10:06:35,Francia
115,"1944 - ROQUES Christophe
ORTEIL EN POINTE/MARSEILLE TRAIL CLUB",V1H,38,32:08:31,10:08:29,Francia
116,"343 - VARASIN Phairat
UnjiRunners",SEH,65,32:09:13,10:09:11,Tailandia
117,"168 - PUIT JUSTE Javier
FISIOBISAURA",SEH,66,32:09:41,10:09:39,España
118,"85 - OSE Kazufumi
SALOMON",SEH,67,32:11:05,10:11:03,Japón
119,"254 - BEPPU Koji
★Foodies",SEH,68,32:11:48,10:11:46,Japón
120,"359 - BRONSTEIN Dan
ANGRY BOYS",SEH,69,32:13:29,10:13:27,Rusia
121,"1919 - TOFFOLI Piero
//",V2H,4,32:15:06,10:15:04,Italia
122,251 - ROBERTS Christopher,V1H,39,32:15:57,10:15:55,Australia
123,"147 - SIM Jae Duk
SALOMON KOREA",V1H,40,32:19:06,10:19:04,Corea del Sur
124,"2715 - SULYOK Abris
MECSEK MARATON TEAM",SEH,70,32:22:56,10:22:54,Hungría
125,465 - FONTHENEAU Thomas,SEH,71,32:24:05,10:24:03,Francia
126,"255 - COLL BERNAT Toni
GARDEN HOTELS",SEH,72,32:24:52,10:24:50,España
127,1249 - SWIDEREK Jacek,V1H,41,32:25:02,10:25:00,Polonia
128,"2552 - GERDIL Jerome
JARNAC ATLHETISME",V1H,42,32:25:42,10:25:40,Francia
129,"1546 - TURNER Mark
TEAM TURNER",V1H,43,32:26:20,10:26:18,Reino Unido
130,"195 - PE Graziana
THE NORTH FACE",SEF,4,32:26:50,10:26:48,Italia
131,"132 - SPINKS Nicky
INOV-8 Ambassador",V1F,7,32:32:11,10:32:09,Reino Unido
132,"205 - SIMOES Susana
PROZIS.COM",V1F,8,32:36:22,10:36:20,Portugal
133,"984 - JANSSENS Bart
INNERME TRIATHLON TEAM",SEH,73,32:43:31,10:43:29,Bélgica
134,"1770 - FIGUIER Jean-Luc
ECRINS TRAIL RUNNING",V1H,44,32:44:40,10:44:38,Francia
135,"1215 - NORÉN Andreas
ARE FYSIOCENTER",V1H,45,32:46:13,10:46:11,Suecia
136,2379 - STAITE Richard,V1H,46,32:48:26,10:48:24,Reino Unido
137,"1978 - NUÑEZ VERA Jordi
CEM CERDANYOLA",SEH,74,32:50:54,10:50:52,España
138,"1065 - PETRUT Alex Cosmin
ATL.DIL.LIB.PIOMBINO DESE",SEH,75,32:53:01,10:52:59,Rumania
139,2361 - GUERARD Alexis,SEH,76,32:54:04,10:54:02,Francia
140,2493 - SHANNON Kevin,SEH,77,32:55:11,10:55:09,Irlanda
141,2495 - SHANNON Mark,SEH,77,32:55:11,10:55:09,Irlanda
142,"1479 - TAKIKAWA Jiro
POWERSPORTS",V2H,5,32:58:13,10:58:11,Japón
143,"1740 - BARASOAIN SOBRINO Miguel
ADI-IKE",SEH,79,32:58:56,10:58:54,España
144,"1697 - LIRAS CESAR Jorge
ADI-IKE",V1H,47,32:58:58,10:58:56,España
145,"2029 - PEREZ Aitor
ADI-IKE",SEH,80,32:58:58,10:58:56,España
146,"1427 - ARRIOLA ALDAMIZ Ivan
C.D EIBAR",SEH,81,32:59:34,10:59:32,España
147,"103 - KOESTER Silke
ROCKY MOUNTAIN RUNNERS",SEF,5,33:00:21,11:00:19,Estados Unidos
148,982 - STIMPFLE Johannes,SEH,82,33:08:11,11:08:09,Alemania
149,"2283 - ROZAS Santiago
REND&PREV",SEH,83,33:10:53,11:10:51,España
150,"1258 - DORADO MOLINERO David
CLUB MARATON LUCENA",V1H,48,33:13:40,11:13:38,España
151,752 - BESSON Pierre,SEH,84,33:14:34,11:14:32,Francia
152,1426 - TRAVERSO Tony,V1H,49,33:16:15,11:16:13,Francia
153,"2618 - COMTE Sébastien
ESPRIT RAIDS",SEH,85,33:16:30,11:16:28,Francia
154,"1727 - ROUPIE Christophe
FLYING CARPETTES TEAM",V1H,50,33:19:11,11:19:09,Francia
155,"512 - BOUFFETEAU Matthieu
BAJ",SEH,86,33:22:24,11:22:22,Francia
156,"514 - BLANDIN Guillaume
RANDO RUNNING BESANCON",SEH,87,33:22:25,11:22:23,Francia
157,"1864 - HURTADO DE SARACHO Ibon
APURO IGOERA",SEH,88,33:22:40,11:22:38,España
158,"207 - RONCATO Alessandro
MADDALENE SKY MARATHON",SEH,89,33:22:56,11:22:54,Italia
159,"67 - LUDOVISI Emanuele
VIGOR TAURUS TEAM",SEH,90,33:22:58,11:22:56,Italia
160,"1647 - ENGEL Dominique
ULTRA TRAIL HAUT KOENIGSBOURG",V2H,6,33:23:23,11:23:21,Francia
161,1212 - MANSSENS Christophe,SEH,91,33:25:21,11:25:19,Bélgica
162,"2522 - KONOPKA Sławomir
FUNDACJA NA RATUNEK",V1H,51,33:43:30,11:43:28,Polonia
163,"847 - HETMANSKI Adam
MARATHON MÜLHEIM",V1H,52,33:44:25,11:44:23,Alemania
164,2570 - NACHER Nicolas,SEH,92,33:45:42,11:45:40,Francia
165,"2134 - VISKERS Janis
MUREXPLORER",V1H,53,33:46:13,11:46:11,Letonia
166,2104 - LI Renli,SEH,93,33:47:13,11:47:11,China
167,1106 - PRINCE Mike,V1H,54,33:50:17,11:50:15,Reino Unido
168,"571 - AUVINEN Anssi
Jyvaskyla Trail Runners",SEH,94,33:51:24,11:51:22,Finlandia
169,"192 - MODRUSAN Goran
INFINITUS",SEH,95,33:53:10,11:53:08,Croacia
170,"1097 - VILARDELL Albert
PC-CERVERA TRIATLNE/ULTRA LLEIDA",V1H,55,33:53:45,11:53:43,España
171,"2227 - VILLUENDAS PALOBART Ramon
EECVA",V1H,56,33:53:47,11:53:45,España
172,"15 - BES Jordi
TRAIL RUNNING GIRONA",V1H,57,33:53:50,11:53:48,España
173,"265 - GUSTAFSSON Johan
SANDNES IL",V1H,58,33:56:11,11:56:09,Suecia
174,"111 - MCNAUGHTON Marie
GONE RUNNING HK",V1F,9,33:56:28,11:56:26,Nueva Zelandia
175,"174 - ELLIS John
GONE RUNNING",SEH,96,33:56:28,11:56:26,Australia
176,228 - LASATER Chad,V1H,59,33:56:28,11:56:26,Estados Unidos
177,"237 - BROWN Jean
CLAYTON-LE-MOORS HARRIERS",V1F,10,33:57:59,11:57:57,Reino Unido
178,"676 - EIGENHUIS Bart
PIJNENBURG",V1H,60,33:58:15,11:58:13,Países Bajos
179,"696 - PARKKONEN Johannes
SAMBA TRAIL RUNNING CLUB",V1H,61,34:04:20,12:04:18,Finlandia
180,"226 - MA Yanxing
SJB INSTITUTE",SEF,6,34:05:44,12:05:42,China
181,"1048 - MAURIN Yannick
COURIR EN EMBLAVEZ",V1H,62,34:09:35,12:09:33,Francia
182,"2186 - KISO Tetsuo
MY STAR",V1H,63,34:12:47,12:12:45,Japón
183,"105 - KINNEGIM Irene
TEAM FUSION RAIDLIGHT NL",V1F,11,34:12:55,12:12:53,Países Bajos
184,"944 - BAYNHAM-HUGHES Chris
HELSBY RC",V1H,64,34:16:43,12:16:41,Reino Unido
185,"715 - GALOV Pirin
CRAZY MUSHROOM-CHEEPER",V1H,65,34:25:16,12:25:14,Bulgaria
186,"171 - CHAVELI PERIS Alicia
TEAM SPORT HG AMLSPORT SAM",V1F,12,34:31:02,12:31:00,España
187,"268 - SOPHYS Romain
RAACE",SEH,97,34:31:32,12:31:30,Francia
188,1990 - PIERUCCI Thomas,SEH,98,34:31:44,12:31:42,Francia
189,"94 - DE SAMANIEGO STETA Fernando
SAN FRANCISCO RUNNING COMPANY",SEH,99,34:38:00,12:37:58,Méjico
190,"336 - LI Tiejun
COLUMBIA",V1H,66,34:39:45,12:39:43,China
191,"1501 - MORGAN Carol
NIDD VALLEY",V1F,13,34:39:49,12:39:47,Irlanda
192,842 - SCHLUCHTER Adrien,V3H,1,34:42:16,12:42:14,Suiza
193,1131 - WILLIAMS Joe,SEH,100,34:43:09,12:43:07,Reino Unido
194,"1865 - BONETTI Antonio
GS BOGNANCO",SEH,101,34:46:28,12:46:26,Italia
195,"2548 - REGAZZONI Massimo
GS BOGNANCO",V1H,67,34:46:28,12:46:26,Italia
196,1773 - MATEO CHINCHILLA Gorka,SEH,102,34:47:10,12:47:08,España
197,510 - CABANILLAS CARRILLO Rafael,SEH,103,34:47:15,12:47:13,España
198,"2139 - LEON JIMENEZ Manuel Ramon
CDM ULTRAFONDO LOS ALCORES",SEH,104,34:47:51,12:47:49,España
199,"1206 - TACK Franck
STABILO'BOSS - ESPRIT RUN",SEH,105,34:48:30,12:48:28,Francia
200,1374 - DRUTEL Damien,V1H,68,34:49:11,12:49:09,Francia
201,"2291 - BARILLEAU Julien
TRI DUNOIS 28",SEH,106,34:50:01,12:49:59,Francia
202,2097 - ITOU Takumi,SEH,107,34:52:16,12:52:14,Japón
203,"1850 - SALAMAND Franck
TRAIL DES COURSIERES",V1H,69,34:53:52,12:53:50,Francia
204,"1540 - POZAK Grzegorz
LUBARTOW BIEGA",SEH,108,34:58:09,12:58:07,Polonia
205,1331 - LETOURNEAU Benoit,V1H,70,34:58:34,12:58:32,Canadá
206,1397 - MEDARD Philippe,V2H,7,34:59:19,12:59:17,Francia
207,"245 - TAMAILLON Nathanaël
UA SOCIETE GENERALE",SEH,109,34:59:41,12:59:39,Francia
208,"597 - RODRIGUEZ NOVO Daniel
CMES",SEH,110,35:01:22,13:01:20,España
209,"155 - LLOBERA VICENS Angels
SOLORUNNERS-INVERSETEAMS",SEF,7,35:03:56,13:03:54,España
210,2759 - KIMBER Evan,SEH,111,35:04:52,13:04:50,Estados Unidos
211,588 - MESSINA Luca,V2H,8,35:06:12,13:06:10,Italia
212,"2761 - BAUDRAS Damien
Team capmarathon - ronhill",SEH,112,35:08:42,13:08:40,Francia
213,"2204 - JUVALA Markus
SAMBA TRAIL RUNNING CLUB",V1H,71,35:10:50,13:10:48,Finlandia
214,"2102 - VICENTE GONZALEZ Carlos
LOS MACHACA PIEDRAS",V1H,72,35:12:36,13:12:34,España
215,"2498 - ADNET Régis
UCPA DIJON",V1H,73,35:12:52,13:12:50,Francia
216,"311 - THOMAS Christophe
TRAKKS",V1H,74,35:13:39,13:13:37,Bélgica
217,1010 - CHEN Guanjun,SEH,113,35:14:33,13:14:31,China
218,2229 - ARNUS Matej,SEH,114,35:15:07,13:15:05,Eslovenia
219,1974 - BERTHE Cyrille,V1H,75,35:15:10,13:15:08,Francia
220,"2072 - STABILE Marc
S/L GRENOBLE UC",V1H,76,35:16:36,13:16:34,Francia
221,218 - MADOLE Gia,SEF,8,35:17:24,13:17:22,Estados Unidos
222,729 - CAILLET David,SEH,115,35:18:18,13:18:16,Francia
223,"1156 - BASACOMA Francesc
CLUB MUNTANYA VALL CAMPRODON",V1H,77,35:19:08,13:19:06,España
224,1623 - COPPERE Pierre-Henry,SEH,116,35:19:31,13:19:29,Francia
225,2246 - HANNING Kenneth,V1H,78,35:21:46,13:21:44,Dinamarca
226,1300 - DESMARTIN Didier,V1H,79,35:22:57,13:22:55,Francia
227,"1694 - MUNOZ FERNANDEZ Angel
ADI-IKE",V1H,80,35:26:55,13:26:53,España
228,2755 - SAEVARSSON Birgir,V1H,81,35:28:06,13:28:04,Islandia
229,2735 - ABBOTT Sean,SEH,117,35:31:48,13:31:46,Estados Unidos
230,2545 - DELEMONTEZ Didier,V2H,9,35:33:07,13:33:05,Francia
231,230 - SUNDERLAND Nick,SEH,118,35:34:29,13:34:27,Canadá
232,"2396 - REBILLARD Sylvain
JACKY SPORT LES DIABLERETS",SEH,119,35:35:16,13:35:14,Francia
233,"1196 - SOULIER Jerome
CA BRIOUDE",V1H,82,35:38:28,13:38:26,Francia
234,1579 - ORILLAC Jose,V1H,83,35:39:42,13:39:40,Panamá
235,51 - RUSIECKI Brian,SEH,120,35:40:17,13:40:15,Estados Unidos
236,"53 - LAPIERRE Aliza
SALOMON",SEF,9,35:40:24,13:40:22,Estados Unidos
237,"1541 - MIGUEL José
ENTENTE DES MAUGES",V1H,84,35:40:29,13:40:27,Francia
238,"988 - FIEVET Damien
ACP MEAUX",V1H,85,35:41:06,13:41:04,Francia
239,2213 - DORNE Franck,V2H,10,35:41:11,13:41:09,Francia
240,"600 - SERRANO PÉREZ Juan
SIERRA BERMEJA TRAIL",V1H,86,35:43:22,13:43:20,España
241,"1144 - QUERE Pascal
COQUELICOTS PLOUZEVEDE",V1H,87,35:45:21,13:45:19,Francia
242,1785 - WOLF Denis,V1H,88,35:46:16,13:46:14,Francia
243,2421 - BILLAUD Fabien,SEH,121,35:47:45,13:47:43,Francia
244,"1286 - RUIZ RAMIREZ Manuel
CLUB ATLETISMO LEBRIJA",SEH,122,35:47:52,13:47:50,España
245,"591 - LAULHEY David
XRUN CLUB",V1H,89,35:49:59,13:49:57,Francia
246,"261 - BOGGIO Chiara
ASD LIBERTAS FORNO",SEF,10,35:50:18,13:50:16,Italia
247,"810 - OLAZAGOITIA RODRIGUEZ Javier
VASCO DE CAMPING",V1H,90,35:50:18,13:50:16,España
248,"1169 - SAMAIN Anthony
COACH RUNNUNG",V1H,91,35:50:51,13:50:49,Bélgica
249,"2482 - BESSIN Pascal
C.O.S.E",V1H,92,35:51:26,13:51:24,Francia
250,"1345 - DUBOS David
TRAID - LES COURAPIEDS",V1H,93,35:54:57,13:54:55,Francia
251,"2210 - LORENZO LOPEZ Virgilio
EA! TRAIL",V1H,94,35:58:15,13:58:13,España
252,"1003 - CONDE Pedro
CORREMOS.PT",V1H,95,36:00:01,13:59:59,Portugal
253,1213 - BALLOT Benjamin,SEH,123,36:00:28,14:00:26,Francia
254,1507 - ENJOUBAULT Didier,V2H,11,36:00:28,14:00:26,Francia
255,"1914 - DO CARMO Victor Hugo
FOOTING LAUSANNE",V1H,96,36:02:53,14:02:51,Suiza
256,"857 - PETRUZZELLI Matteo
BIONE TRAILERS TEAM",SEH,124,36:02:56,14:02:54,Italia
257,940 - BOKMAN Jakob,V1H,97,36:04:16,14:04:14,Suecia
258,1703 - MATSUI Ryoji,SEH,125,36:05:47,14:05:45,Japón
259,"1423 - ROLDAN VILLALOBOS Antonio Javier
JAMOUNTAIN&CABRASTRAIL",V2H,12,36:06:22,14:06:20,España
260,"743 - GONZALEZ RODRIGUEZ David
CLUB TENNIS TARRAGONA",V1H,98,36:07:43,14:07:41,España
261,"2382 - SULHANEK Roman
M.R.C.I.N.A.",SEH,126,36:07:48,14:07:46,Eslovaquia
262,1030 - HANSEL Sarah,SEF,11,36:08:51,14:08:49,Estados Unidos
263,"2312 - PALAO QUILEZ Juan
HINNENI TRAIL RUNNING",SEH,127,36:10:15,14:10:13,España
264,612 - WALKER Ian,V1H,99,36:11:23,14:11:21,Reino Unido
265,"178 - YOKOUCHI Noriaki
JAPAN SKYRUNNING TEAM",V1H,100,36:13:35,14:13:33,Japón
266,"2146 - MISLEY Francesco
TEAM MUD AND SNOW ASD",SEH,128,36:15:47,14:15:45,Italia
267,"2384 - BARNOLA Josep
CLUB CERDANYA PIRINEUS",V1H,101,36:16:32,14:16:30,España
268,"1729 - HOCQUAUX Christian
ASRHV",V1H,102,36:16:59,14:16:57,Francia
269,1589 - MEDGYESSY Gergely,V1H,103,36:17:29,14:17:27,Hungría
270,2225 - DE MARIA Christian,SEH,129,36:17:44,14:17:42,Italia
271,1042 - DRUESNE Alexandre,V1H,104,36:17:47,14:17:45,Francia
272,1173 - LOUIS Jean-Nicolas,V1H,105,36:18:43,14:18:41,Francia
273,"669 - BALLINI Marco
KAUS TRIATHLON",V2H,13,36:19:26,14:19:24,Italia
274,"1280 - SOVERESAN Andrei-Gratian
Laitek",SEH,130,36:19:55,14:19:53,Rumania
275,995 - COOK Denis,SEH,131,36:20:57,14:20:55,Estados Unidos
276,"717 - QIYUN Guo
La Sportiva China",SEH,132,36:21:13,14:21:11,China
277,"1835 - FRANCOIS Loic
LES FOULEES CHABLAISIENNES",SEH,133,36:24:00,14:23:58,Francia
278,"2434 - GONZALEZ VALIENTE Juan Manuel
LIKE SPORT LURBEL",SEH,134,36:24:15,14:24:13,España
279,2516 - COSTA CREUS Carlos,V1H,106,36:24:23,14:24:21,España
280,"1320 - DUARTE Cesar
A.D.AMARANTE TRAIL RUNNING",SEH,135,36:25:49,14:25:47,Portugal
281,1299 - ZUNDEL Harald,V1H,107,36:26:47,14:26:45,Estados Unidos
282,"556 - PENG Zhenhui
CMBC",SEH,136,36:27:31,14:27:29,China
