index,0,1,2,3,4,5
79,3009 - VIASSONE Serge,V1H,38,28:09:18,07:03:12.000000,Francia
80,83 - GALLOVITS Reinhard,SEH,32,28:10:37,07:04:31.000000,Austria
81,"80 - MEYNADIER Dominique
SPORTS EVENEMENTS",V1H,39,28:12:23,07:06:17.000000,Francia
82,"2672 - CRIPPA ALESSANDRO
A.S. FALCHI",SEH,33,28:19:31,07:13:25.000000,Italia
83,"420 - SINDOU Arnaud
OCC CABRIES",SEH,34,28:23:22,07:17:16.000000,Francia
84,"44 - MUSAZZI Simone
TEAM MONTRAIL ITALY",SEH,35,28:32:24,07:26:18.000000,Italia
85,"49 - PIGEAULT Jean-Luc
COURIR A VOREPPE",V1H,40,28:32:25,07:26:19.000000,Francia
86,46 - GLARDON Daniel,V1H,41,28:35:50,07:29:44.000000,Suiza
87,"2329 - GAYET Philippe
AX LES 3 DOMAINES",V1H,42,28:36:04,07:29:58.000000,Francia
88,"1428 - CARBONI Cyril
CYRFAB",SEH,36,28:39:53,07:33:47.000000,Francia
89,97 - DESPLANCHES Luc,SEH,37,28:40:25,07:34:19.000000,Francia
90,"1751 - SCHILLINGER Laurent
WINTZENHEIM ATHLETIC CLUB",V1H,43,28:40:59,07:34:53.000000,Francia
91,"111 - THUR Erwin
TV TEUFEN",V2H,7,28:45:14,07:39:08.000000,Suiza
92,"269 - ROQUES Christophe
L&#039;ORTEIL EN POINTE",SEH,38,28:50:20,07:44:14.000000,Francia
93,"1611 - GRENET Laurent
UFO",V1H,44,28:50:35,07:44:29.000000,Francia
94,"1323 - FASSEL YANN
UFO",SEH,39,28:51:52,07:45:46.000000,Francia
95,"1474 - ARMENGAU FERNANDEZ Jordi
CLUB ESQUI BERGUEDA (CEB)",SEH,40,28:53:32,07:47:26.000000,España
96,"2835 - ROQUE FABREGO Fernando
GRUP EXCURSIONISTA MANLLEU",SEH,40,28:53:32,07:47:26.000000,España
97,2021 - FOURNIER Gilbert,SEH,42,28:53:42,07:47:36.000000,Suiza
98,"100 - BALIZET Patrick
MONTBELIARD TRIATHLON",V1H,45,28:54:56,07:48:50.000000,Francia
99,"132 - BROWN Julian
MACCLESFIELD HARRIERS",V1H,46,29:04:33,07:58:27.000000,Reino Unido
100,"1101 - DECHELETTE Franck
ASCEA CADARACHE",SEH,43,29:09:30,08:03:24.000000,Francia
101,"3292 - LAURENZIO Robin
HOTEL DU BOIS",V1H,47,29:13:41,08:07:35.000000,Francia
102,"2192 - FABREGUES Dominique
C.O.ARPAJON",V1H,48,29:14:18,08:08:12.000000,Francia
103,"213 - LINDER James
FFA",V1H,49,29:16:23,08:10:17.000000,Suiza
104,"56 - REBISCHUNG Raymond
CLUB VOSGIEN ST AMARIN",V2H,8,29:16:43,08:10:37.000000,Francia
105,"2397 - GROSS Ulrich
TEAM TELMEKOM",SEH,44,29:16:51,08:10:45.000000,Italia
106,"997 - SAINT GIRONS Thomas
TEAM SPORT 2000 LAFUMA",SEH,45,29:18:20,08:12:14.000000,Francia
107,"2924 - DREVON Nicolas
BAZTANDARAK",SEH,46,29:20:26,08:14:20.000000,Francia
108,"237 - BRASSELET Pascal
UFO",SEH,47,29:23:57,08:17:51.000000,Francia
109,1482 - KUENTZMANN Remi,V1H,50,29:29:27,08:23:21.000000,Francia
110,1684 - NAGENTHIRAJA Kartheeban,SEH,48,29:29:57,08:23:51.000000,Dinamarca
111,"1590 - LOPEZ Philippe
FR MONEIN",V1H,51,29:38:39,08:32:33.000000,Francia
112,"1743 - CHALLIER Jerome
Oxygene Annemasse",SEH,49,29:41:16,08:35:10.000000,Francia
113,"168 - WAGEN Martin
LSV BALE",SEH,50,29:44:07,08:38:01.000000,Suiza
114,3296 - DIEVAL Christophe,V1H,52,29:44:07,08:38:01.000000,Francia
115,295 - RICHEUX Jean-Luc,V1H,53,29:46:14,08:40:08.000000,Francia
116,"34 - BERTONE Silvio
ATLETICA ZERBION",SEH,51,29:46:15,08:40:09.000000,Italia
117,"2605 - SIVAK kristijan
AK SLJEME",SEH,52,29:46:54,08:40:48.000000,Croacia
118,"3304 - ITTMANN Machiel
THE NORTH FACE HOLLAND",SEH,53,29:47:03,08:40:57.000000,Países Bajos
119,"1910 - UNTERWEGER Sigi
UNION RAIKA COMPEDAL",V1H,54,30:00:17,08:54:11.000000,Austria
120,2300 - HENNEMAN Lionel,SEH,54,30:00:48,08:54:42.000000,Francia
121,"1978 - SIMON Frederic
CA AMBILLY",SEH,55,30:00:50,08:54:44.000000,Francia
122,"32 - DELEMONTEZ Didier
FAUCIGNY ATHLETIC CLUB",V1H,55,30:01:45,08:55:39.000000,Francia
123,1342 - FERT Etienne,V1H,56,30:02:50,08:56:44.000000,Francia
124,2492 - GRISCELLI Hugues Pierre,V2H,9,30:02:50,08:56:44.000000,Francia
125,"2388 - JARGY Clara Mina
ATHLE ST JULIEN 74",V2F,2,30:03:31,08:57:25.000000,Francia
126,2449 - FABRE Eric,V1H,57,30:03:47,08:57:41.000000,Francia
127,"21 - CHERAZ Claudio
SOLOG",V1H,58,30:08:21,09:02:15.000000,Italia
128,"474 - PUIATI Stefano
ATLETICA ZERBION",V1H,58,30:08:21,09:02:15.000000,Italia
129,"1375 - CHAMBRY Thierry
A2R-ASSOCIATION RAID REUNION",SEH,56,30:08:21,09:02:15.000000,Francia
130,2848 - MAHE Michel,V2H,10,30:09:28,09:03:22.000000,Francia
131,"2365 - DEMONT christian
1000 PATTES",V1H,60,30:09:44,09:03:38.000000,Francia
132,2386 - POINT robert,V1H,61,30:10:21,09:04:15.000000,Francia
133,"1798 - THEVENOT Virginie
CESAME 95",V1F,2,30:25:07,09:19:01.000000,Francia
134,"91 - JEZO EMMANUEL
INTREPIDE ANGERS ATHLETISME",SEH,57,30:26:59,09:20:53.000000,Francia
135,"1273 - OGGIER Pierre Michel
CA VETROZ - UFO",V1H,62,30:28:11,09:22:05.000000,Suiza
136,2550 - BREUIL emmanuel,SEH,58,30:30:25,09:24:19.000000,Francia
137,133 - TREUIL Philippe,V1H,63,30:30:41,09:24:35.000000,Francia
138,"1799 - GUILLEMAIN Philippe
UAI NOGENT",V1H,64,30:30:43,09:24:37.000000,Francia
139,"1921 - PINET Guy
CLES GARDANNE",V1H,65,30:31:27,09:25:21.000000,Francia
140,"416 - NOUGIER LAURENT
CLES GARDANNE",SEH,59,30:31:55,09:25:49.000000,Francia
141,"2396 - WAREMBOURG Philippe
ASHPG",V1H,66,30:33:25,09:27:19.000000,Francia
142,"2999 - BEVILLARD Daniel
CLUB DES SPORTS REPOSOIR",V2H,11,30:33:25,09:27:19.000000,Francia
143,"2129 - SEMET Yves
SOGREAH",V2H,12,30:34:47,09:28:41.000000,Francia
144,1773 - LUCAS Erwan,SEH,60,30:36:07,09:30:01.000000,Francia
145,"2377 - LANFRANCHI Jean-Philippe
LE MEE SPORT TRIATHLON",SEH,61,30:37:35,09:31:29.000000,Francia
146,2043 - DUMONT Clement,SEH,62,30:41:37,09:35:31.000000,Francia
147,"2047 - BEASSE Olivier
LA TRIBU RAID AVENTURE",SEH,63,30:43:44,09:37:38.000000,Francia
148,"2002 - CLEMENT BRUNO
CHAMONIX",SEH,64,30:46:03,09:39:57.000000,Francia
149,"1358 - CHOSSAT Cyril
CAF ISERE",V1H,67,30:49:27,09:43:21.000000,Francia
150,417 - HAYETINE Alexandre,SEH,65,30:50:36,09:44:30.000000,Francia
151,"2681 - AIZPEURRUTIA ALZELAI ION
ALONA-MENDI",SEH,66,30:53:00,09:46:54.000000,España
152,"152 - BETSCHEN Christophe
COURS-TOUJOURS",V1H,68,30:54:04,09:47:58.000000,Francia
153,"3065 - HERY bran
TEAM GO2",SEH,67,30:54:19,09:48:13.000000,Francia
154,3319 - UNAI Ginea,SEH,68,30:58:11,09:52:05.000000,España
155,"2269 - DAUVERGNE François
LES ALLIGATORS SEYNOD TRIATHLON",SEH,69,30:58:46,09:52:40.000000,Francia
156,"2713 - TREMOLLIERE freddy
AIL. ROUSSET",V1H,69,30:59:15,09:53:09.000000,Francia
157,"1626 - TERES COSTA Francisco
YWNRA",SEH,70,31:02:51,09:56:45.000000,España
158,"242 - COMAS Ramon
CENTRE EXCURSIONISTA TORELLO",V1H,70,31:04:11,09:58:05.000000,España
159,158 - DOSSOT Jean-Marc,V1H,71,31:04:37,09:58:31.000000,Francia
160,"229 - PELBOIS Jean-Marc
GOLDEN BOYS",SEH,71,31:12:15,10:06:09.000000,Francia
161,3335 - COLIN Aurélien,ESH,1,31:21:22,10:15:16.000000,Francia
162,294 - MATHEVET Christophe,V1H,72,31:22:52,10:16:46.000000,Francia
163,"293 - GARZON Philippe
INDIVIDUEL",V1H,73,31:22:53,10:16:47.000000,Francia
164,"266 - FERNANDEZ Demetrio
TEAM ENDURANCE SCHOP",V1H,74,31:25:51,10:19:45.000000,Francia
165,"907 - VERCUEIL Laurent
EAC CHAMBERY",V1H,74,31:25:51,10:19:45.000000,Francia
166,307 - MENGEL Jean-Pierre,SEH,72,31:32:37,10:26:31.000000,Francia
167,"275 - POIRIER Laurent
SAPEUR POMPIER VALLORCINE",V1H,76,31:35:32,10:29:26.000000,Francia
168,"2867 - BEAUDUIN Serge
AMICALE SPORTIVE AIR FRANCE",V1H,77,31:39:46,10:33:40.000000,Francia
169,448 - BLANCHET Paul,SEH,73,31:40:49,10:34:43.000000,Francia
170,"1955 - PAYEN Baptiste
RAIDLIGHT",SEH,74,31:41:01,10:34:55.000000,Francia
171,"2197 - BROOME Jonathan
ACHILLE RATTI",V1H,78,31:41:12,10:35:06.000000,Reino Unido
172,"2836 - MOLLARET Bruno
SALOMON",V1H,79,31:41:50,10:35:44.000000,Francia
173,"3274 - JOUSSEMET jean-noel
ACP PAMIERS",SEH,75,31:52:20,10:46:14.000000,Francia
174,"3030 - BLANC Gérard
SPIRIDON AURILLAC",V2H,13,31:53:20,10:47:14.000000,Francia
175,"43 - BOUDAY Luc
SPORT AVENTURE HAUT DOUBS",V2H,14,32:13:43,11:07:37.000000,Francia
176,211 - CEAGLIO Pierre,SEH,76,32:14:19,11:08:13.000000,Francia
177,212 - CASTIN Jean Michel,V1H,80,32:14:19,11:08:13.000000,Francia
178,"1740 - BALDINI Giovanni
ATLETICA DI MARCO VITERBO",V1H,80,32:14:19,11:08:13.000000,Italia
179,"144 - EVREUX Bernard
FOULEES ANNEMASSE",V1H,82,32:17:50,11:11:44.000000,Francia
180,"311 - PATALIER Stephane
GOLDEN BOYS",SEH,77,32:17:50,11:11:44.000000,Francia
181,"3265 - CLERC Stephane
LA FOULEE D'ANNEMASSE",V1H,82,32:17:50,11:11:44.000000,Francia
182,"2078 - HARSON CHRISTOPHE
ASJ ATHL. LA CHAUSSEE ST VICTOR",V1H,84,32:19:20,11:13:14.000000,Francia
183,2996 - CABOT Stephane,SEH,78,32:19:20,11:13:14.000000,Francia
184,185 - PERETTI Dominique,V2H,15,32:21:55,11:15:49.000000,Francia
185,136 - SEIGNEURIN PIERRE,V1H,85,32:22:02,11:15:56.000000,Francia
186,"2322 - PIZZAGALLI Claudio
A.S. FALCHI MANDELLI",SEH,79,32:23:11,11:17:05.000000,Italia
187,"2398 - GROSS Annemarie
TEAM TELMEKOM",SEF,2,32:24:11,11:18:05.000000,Italia
188,"209 - POISSON Christian
ALS DE MONTLOUIS",V1H,86,32:26:03,11:19:57.000000,Francia
189,"42 - POLETTI Michel
TRAILERS DU MONT BLANC - UFO - CMBM",V2H,16,32:28:15,11:22:09.000000,Francia
190,"1438 - COLLOMB Patrick
CAO SAINT CYR TRIATHLON",V2H,16,32:28:15,11:22:09.000000,Francia
191,1334 - FELLAY Patrick,V1H,87,32:29:03,11:22:57.000000,Suiza
192,"1148 - ILIOU Christophe
OCC CABRIES",V1H,88,32:29:32,11:23:26.000000,Francia
193,"1803 - WILLIERE Paul
LTC-GRAZ",V1H,89,32:29:56,11:23:50.000000,Luxemburgo
194,"1449 - BUYS Nicolas
SEMUR ATHLETISME AVENTURE",SEH,80,32:33:01,11:26:55.000000,Francia
195,"110 - JUVENAL Magali
CHEVALIERS DU VENT",SEF,3,32:36:51,11:30:45.000000,Francia
196,463 - FONTAINE Cedric,SEH,81,32:36:51,11:30:45.000000,Francia
197,"2004 - MCEWAN Murdo
CARNETHY HILL RUNNING CLUB",V2H,18,32:37:49,11:31:43.000000,Reino Unido
198,"3125 - BOUCARD ANDRE
S.T.A.F",V2H,19,32:41:24,11:35:18.000000,Francia
199,"1782 - COUDRAY Arnaud
RAID-UP",SEH,82,32:43:05,11:36:59.000000,Francia
200,"3200 - DELERCE Daniel
FAUCIGNY ATHLETIC CLUB",V1H,90,32:44:11,11:38:05.000000,Francia
201,609 - MARTINIE Laurent,SEH,83,32:44:39,11:38:33.000000,Francia
202,2166 - RASMUSSEN Jakob Thyregod,SEH,84,32:50:24,11:44:18.000000,Dinamarca
203,"1609 - GABORIEAU Gerald
LES FELES FERTOIS FFF",V1H,91,32:50:57,11:44:51.000000,Francia
204,"264 - DUFOREST Eric
AC CHARLEVILLE MEZIERES",SEH,85,32:51:25,11:45:19.000000,Francia
205,"166 - CAQUET Pascal
BIARRITZ OLYMPIQUE",V1H,92,32:58:46,11:52:40.000000,Francia
206,"2877 - RENAULT Maurice
AMICALE SPORTIVE AIR FRANCE",V1H,93,32:59:49,11:53:43.000000,Francia
207,2922 - LECOMTE Pierrick,SEH,86,33:01:33,11:55:27.000000,Francia
208,"3192 - GILLAUX Jacques
TRI GENEVE",V1H,94,33:03:26,11:57:20.000000,Francia
209,"92 - MORINO-ROS Sylvain
ASCEA VALDUC",V1H,95,33:06:09,12:00:03.000000,Francia
210,"2950 - IMBERT Jerome
LE TEIL COURT",SEH,87,33:06:11,12:00:05.000000,Francia
211,"1291 - SIMON Yvonnick
GS ST SEBASTIEN",SEH,88,33:06:38,12:00:32.000000,Francia
212,1786 - IGNACIO Suñé,SEH,89,33:08:27,12:02:21.000000,España
213,"1674 - BROUAZIN Didier
LEGENDRE BRETAGNE",V1H,96,33:12:39,12:06:33.000000,Francia
214,"1355 - REMOND Daniel
COURIR A VERN",V1H,97,33:13:41,12:07:35.000000,Francia
215,"981 - NEVEUX pascal
AC CESSON",V1H,98,33:13:42,12:07:36.000000,Francia
216,"2366 - WYRSCH Daniel
WWW.LAG.CH.VU",V1H,99,33:14:18,12:08:12.000000,Suiza
217,"232 - PREVOT Dominique
TEAM INOOK",V1H,100,33:14:55,12:08:49.000000,Francia
218,"467 - BOUTEILLE Denis
AS BANQUE DE FRANCE",V1H,101,33:16:32,12:10:26.000000,Francia
219,1458 - WACH Nicolas,SEH,90,33:19:57,12:13:51.000000,Francia
220,170 - SAVARY Pierre,V2H,20,33:21:10,12:15:04.000000,Suiza
221,1698 - DEDOURS Maxime,SEH,91,33:28:27,12:22:21.000000,Francia
222,"164 - GAGNIERE Pierre
7 LIEUES AVENTURES",V2H,21,33:28:29,12:22:23.000000,Francia
223,"3281 - BOUVIER Daniel
COURIR A SAINT GREGOIRE",V1H,102,33:28:41,12:22:35.000000,Francia
224,"2143 - BERETTA Emanuele
MEDIRUN",SEH,92,33:29:16,12:23:10.000000,Italia
225,2739 - MAISONNIER Paul,V1H,103,33:29:18,12:23:12.000000,Francia
226,"3269 - ZANONI EDO
ATLETICA ALTO GARDA E LEDRO",V1H,104,33:30:13,12:24:07.000000,Italia
227,"2467 - FALGAYRAT françois
SPORT CAUSSE AVENTURE",SEH,93,33:30:15,12:24:09.000000,Francia
228,"3137 - BOULY Pascale
CA DECINES",V1F,3,33:32:42,12:26:36.000000,Francia
229,2793 - DE PAOLI DANIEL,V2H,22,33:33:06,12:27:00.000000,Francia
230,"2582 - POUILLY Boris
CAF LA ROCHE/BONNEVILLE",SEH,94,33:34:09,12:28:03.000000,Francia
231,958 - LEROY jean-luc,V1H,105,33:34:24,12:28:18.000000,Francia
232,"2618 - GRIEBEL Jacky
CSL NEUF BRISACH",V1H,105,33:34:24,12:28:18.000000,Francia
233,"2321 - HOELLARD Bruno
TRAIL SERENTAIS",V1H,107,33:36:41,12:30:35.000000,Francia
234,"2689 - DELECOURT OLIVIER
MAIRIE DE LILLE",SEH,95,33:38:50,12:32:44.000000,Francia
235,"2953 - MALEJONOCK Irina
ASVA",SEF,4,33:39:03,12:32:57.000000,Francia
236,345 - JARRET Patrick,SEH,96,33:39:55,12:33:49.000000,Francia
237,2696 - SZYMANSKI DOMINIQUE,V1H,108,33:39:55,12:33:49.000000,Francia
238,"2671 - MAGGIONI Gianluca
A.S. FALCHI",SEH,97,33:45:29,12:39:23.000000,Italia
239,309 - GUNSETT Patrick,V1H,109,33:47:38,12:41:32.000000,Francia
240,"1704 - BARILLOT Jean
AMICALE HERAULT ATHLETISME",SEH,98,33:47:41,12:41:35.000000,Francia
241,3283 - DESHARBES nicolas,SEH,99,33:48:45,12:42:39.000000,Francia
242,"655 - BRULEFERT Anne
LEMAN ENDURANCE",SEF,5,33:49:13,12:43:07.000000,Francia
243,"2871 - DE AZEVEDO Armando
AMICALE SPORTIVE AIR FRANCE",SEH,100,33:49:13,12:43:07.000000,Francia
244,3320 - POITTEVIN Matthieu,SEH,101,33:50:29,12:44:23.000000,Francia
245,"2207 - VERON DURAND BERNARD
NEANT",V1H,110,33:56:00,12:49:54.000000,Francia
246,"2792 - GUICHARD Pascal
USE AVOINE BEAUMONT",V1H,111,34:01:20,12:55:14.000000,Francia
247,"2959 - SCHWEIZER Lutz Dietrich
TSG BACKNANG SKI",V1H,112,34:01:21,12:55:15.000000,Alemania
248,"2686 - GUILLEMET Didier
AR SUD LAC",SEH,102,34:01:23,12:55:17.000000,Francia
249,"2989 - CRUSSY Thierry
C-A-DECINES",V1H,113,34:02:04,12:55:58.000000,Francia
250,"2235 - CLESEUR Claude
COUREURS CELESTES",V2H,23,34:02:51,12:56:45.000000,Bélgica
251,3302 - CRETTEX Michel,V1H,114,34:06:51,13:00:45.000000,Suiza
252,1574 - ROGUE Emmanuel,SEH,103,34:06:57,13:00:51.000000,Francia
253,"1486 - MAYER Olivier
ASL ROBERSTAU",SEH,104,34:09:58,13:03:52.000000,Francia
254,"2844 - GENDRON Frédéric
TOURS N AVENTURE",SEH,105,34:15:12,13:09:06.000000,Francia
255,"593 - VERRECCHIA stephane
EFLU",V1H,115,34:15:42,13:09:36.000000,Francia
256,1230 - DELORME André,V2H,24,34:15:46,13:09:40.000000,Francia
257,"1339 - TOURENNE Erik
LEMAN ENDURANCE",V1H,116,34:15:50,13:09:44.000000,Francia
258,"901 - PFEND Stephane
CAF ISERE",SEH,106,34:20:55,13:14:49.000000,Francia
259,"322 - RAVAUX Richard
ASC PERSONNEL DU SENAT",SEH,107,34:23:20,13:17:14.000000,Francia
260,2894 - OTMANI Jean Paul,V1H,117,34:30:14,13:24:08.000000,Francia
261,"3103 - RIVIERE pascal
ALES",V1H,118,34:39:34,13:33:28.000000,Francia
262,3095 - RAVIER Denis,V1H,119,34:40:37,13:34:31.000000,Francia
263,"219 - CALVERT Amanda
MACCLESFIELD HARRIERS",V1F,4,34:41:42,13:35:36.000000,Reino Unido
264,"235 - CHARVIN Robert
JDM BURES SUR YVETTE",V2H,25,34:41:43,13:35:37.000000,Francia
265,"3186 - MÖTTELI Hansueli
SSC TURBENTHAL",V1H,120,34:42:15,13:36:09.000000,Suiza
