index,0,1,2,3,4,5
25,"170 - GIRARD Matthieu
TEAM LA TRACE",SEH,13,27:53:23,06:47:05.000000,Suiza
26,106 - AMAR BEN KADOUR Abdel,V1H,9,28:05:15,06:58:57.000000,Francia
27,"605 - GANNAC Philippe
TEAM SOCQUET SPORTS",SEH,14,28:11:56,07:05:38.000000,Francia
28,"1000 - CROSET Bruno
ASPTT ANNECY",V1H,10,28:12:51,07:06:33.000000,Francia
29,1373 - ERNZEN Jean-Pierre,SEH,15,28:18:26,07:12:08.000000,Luxemburgo
30,"332 - BRENNWALD Adrian
SSC LANGRAU",SEH,16,28:18:58,07:12:40.000000,Suiza
31,"357 - MILLET Guillaume
UFO : NOSE",SEH,17,28:35:23,07:29:05.000000,Francia
32,"40 - LESERVOISIER patrick
CA AMBILLY",V1H,11,28:35:30,07:29:12.000000,Francia
33,"204 - WEISS Georg
LG Rosbach-Rodheim",V1H,12,28:54:16,07:47:58.000000,Alemania
34,1366 - TRECOURT François,V1H,13,29:34:50,08:28:32.000000,Francia
35,"903 - MARTIN Daniel
LE CHAMBON FEUGEROLLES",V1H,14,29:39:41,08:33:23.000000,Francia
36,"335 - HAYE Grégory
UFO - DSA SAINT VIT",SEH,18,29:44:06,08:37:48.000000,Francia
37,1123 - SCHORNOZ Pascal,V1H,15,29:44:49,08:38:31.000000,Suiza
38,"522 - DENAIX Alain
ASPTT LA VALETTE - TRAIL 83005",V1H,16,30:08:07,09:01:49.000000,Francia
39,"1055 - DELEMONTEZ Didier
FAC",V1H,17,30:08:10,09:01:52.000000,Francia
40,"899 - RUBILONI Gilles
SPORT AVENTURES HAUT DOUBS",V1H,18,30:12:10,09:05:52.000000,Francia
41,"956 - GREFFIER GILLES
LES CHEVALIERS DU VENT",SEH,19,30:15:59,09:09:41.000000,Francia
42,"942 - POIRIER Bruno
LES CHEVALIERS DU VENT",V1H,19,30:16:02,09:09:44.000000,Francia
43,110 - VOS Jean-Hugues,SEH,20,30:18:32,09:12:14.000000,Francia
44,"1522 - SESSEGOLO DIDIER
APACHE",V1H,20,30:26:05,09:19:47.000000,Francia
45,"31 - BAUER Daniel
UFO - PAYS VIGANAIS ENDURANCE NATURE",SEH,21,30:27:46,09:21:28.000000,Francia
46,"633 - PLET Thierry
FOULEE ORANGEOISE",V1H,21,30:28:02,09:21:44.000000,Francia
47,"444 - KUNZE Guido
REHA-SPORTVEREIN MÜHLAUSEN",SEH,22,30:28:28,09:22:10.000000,Alemania
48,"462 - TISSOT Laurent
TRAIL DES CARBONIS",SEH,23,30:29:00,09:22:42.000000,Francia
49,"18 - BERTONE Silvio
GRUPPO SPORTIVO ALPINI VALSESIA",SEH,24,30:29:01,09:22:43.000000,Italia
50,"701 - LETESSIER Gilles
COM BAGNEUX",V2H,3,30:29:31,09:23:13.000000,Francia
51,"1237 - MERKER Joël
MASSIF DE L'ETOILE",SEH,25,30:35:20,09:29:02.000000,Francia
52,"1033 - SICURELLI Ernesto
PARTNERSCHAFT DAVOS/CHAMONIX",V2H,4,30:50:28,09:44:10.000000,Suiza
53,"1301 - MOTTARD Claude
CAF MAURIENNE",SEH,26,30:50:49,09:44:31.000000,Francia
54,969 - SCHWEINBERGER Bernd,SEH,27,31:02:12,09:55:54.000000,Alemania
55,"1548 - SCHMADALA Thomas
SCHWERKRANKE KINDER EV",V1H,22,31:03:20,09:57:02.000000,Alemania
56,"1148 - KARLOWITS-JUHASZ Tamas
TEAM OLANG",SEH,28,31:04:01,09:57:43.000000,Hungría
57,1300 - HOMONNAI Laszlo,SEH,29,31:04:03,09:57:45.000000,Hungría
58,"241 - HOREAU Pierre
UFO - ASSOC. COURIR EN LAYON",SEH,30,31:14:37,10:08:19.000000,Francia
59,"120 - SIGRON Stefan
PARTNERSCHAFT DAVOS/CHAMONIX",V1H,23,31:14:40,10:08:22.000000,Suiza
60,"632 - MOLLARET Bruno
SALOMON",V1H,24,31:17:17,10:10:59.000000,Francia
61,"1346 - BERNARD Guillaume
Gucem",SEH,31,31:29:36,10:23:18.000000,Francia
62,"41 - LAPERROUSAZ Pascal
THONON CAP ENDURANCE",V1H,25,31:30:42,10:24:24.000000,Francia
63,"1077 - BARBIER Florent
REVE DE CIME",V1H,26,31:41:58,10:35:40.000000,Francia
64,"1276 - SCHILLINGER Laurent
WINTZENHEIM ATHLETIC CLUB",SEH,32,31:47:40,10:41:22.000000,Francia
65,"693 - GRAPIN Jacques
A.C. CHENOVE",V3H,2,32:02:41,10:56:23.000000,Francia
66,"1248 - BANFI Jean-Claude
ANNECY SPORT ORIENTATION",V1H,27,32:02:43,10:56:25.000000,Francia
67,"883 - DEKOKELAIRE Thierry
VERLINGHEM RUN",V1H,28,32:02:46,10:56:28.000000,Francia
68,"13 - PIGEAULT Jean-Luc
COURIR A VOREPPE",V1H,29,32:02:55,10:56:37.000000,Francia
69,1002 - AUBERIX Lionel,SEH,33,32:02:56,10:56:38.000000,Francia
70,486 - CHIFFLOT Michel,SEH,34,32:02:57,10:56:39.000000,Francia
71,"1512 - CONTAU François
AS SIDR",V1H,30,32:04:05,10:57:47.000000,Francia
72,"933 - LORCY Bernard
ATHLE DU PAYS DE VANNES",V2H,5,32:12:51,11:06:33.000000,Francia
73,1136 - BERTHOME Julien,SEH,35,32:12:52,11:06:34.000000,Francia
74,"1231 - GROSJEAN Pascal
BELFORT MARATHON POMPIERS",V1H,31,32:29:31,11:23:13.000000,Francia
75,"47 - JUDA Martina
ULTRARUN SUDTIROL",SEF,1,32:31:14,11:24:56.000000,República Checa
76,1096 - SCHULZE Peter,V1H,32,32:31:16,11:24:58.000000,Alemania
77,"543 - MUHLEN Monique
LT HESPER",V2F,1,32:33:09,11:26:51.000000,Luxemburgo
78,"722 - POINT robert
MILLE PATTES",V1H,33,32:34:13,11:27:55.000000,Francia
79,226 - GAY Edouard,V2H,6,32:42:31,11:36:13.000000,Francia
80,308 - MATHEY Edgar,V2H,7,32:46:45,11:40:27.000000,Suiza
81,1018 - TEISSIER Jean-Pierre,V2H,8,32:50:25,11:44:07.000000,Francia
82,593 - CAUMES Serge,V1H,34,32:51:05,11:44:47.000000,Francia
83,"166 - GAYMAY jacques
UFO / SNCF courirensemble",V1H,35,33:02:48,11:56:30.000000,Francia
84,"300 - BLANC Gérard
SPIRIDON AURILLAC",V2H,9,33:02:51,11:56:33.000000,Francia
85,"243 - MEYNADIER Dominique
SPORT EVENEMENTS",SEH,36,33:14:56,12:08:38.000000,Francia
86,"1486 - ZAUGG Jean Marc
ALCATEL SPACE",SEH,37,33:16:19,12:10:01.000000,Francia
87,"1446 - BATHALAY Gilles
FFME",V1H,36,33:16:20,12:10:02.000000,Francia
88,"897 - BOUVEROUX Emmanuel
SERUNNER",V1H,37,,,Bélgica
89,"652 - BOUCARD ANDRE
STAF",V2H,10,33:19:36,12:13:18.000000,Francia
90,"437 - PEISSON erick
AIL ROUSSET",V1H,38,33:26:44,12:20:26.000000,Francia
91,"661 - TREMOLLIERE Fredy
AIL ROUSSET",V1H,39,33:26:48,12:20:30.000000,Francia
92,1200 - CERLINI Giovanni,V2H,11,33:52:05,12:45:47.000000,Italia
93,"721 - MORICE Pierre-Yves
CROCO D'AIRAIN NIMES TRIATHLON",V1H,40,33:52:07,12:45:49.000000,Francia
94,"1183 - PROST DUMONT Alain
SAINT CLAUDE ATHLETISME",V2H,12,33:52:08,12:45:50.000000,Francia
95,"1292 - DUPOIRIEUX Denis
ES THAON LES VOSGES / UFO",V2H,13,33:52:10,12:45:52.000000,Francia
96,1172 - FERRAND Claude,V2H,14,33:52:14,12:45:56.000000,Francia
97,"17 - POLETTI Michel
LES TRAILERS DU MONT BLANC - UFO - CMBM",V1H,41,34:06:01,12:59:43.000000,Francia
98,"435 - JOURDHEUIL Xavier
MAURIENNE AVENTURE",V1H,42,34:20:12,13:13:54.000000,Francia
99,"884 - DUCHENE Bernard
DRAGON ANNECY",V1H,43,34:26:39,13:20:21.000000,Francia
100,"389 - MOLET Claude
CAS SUD VENDEE - S/L CA LUCONNAIS",V1H,44,34:26:41,13:20:23.000000,Francia
101,"1174 - WALLSTROM Kenny
SKELLEFTEA AIK",V1H,45,34:26:42,13:20:24.000000,Suiza
102,1547 - BLANC Jean-Pierre,V1H,46,34:26:47,13:20:29.000000,Francia
103,1151 - CUINET Denis,V2H,15,34:26:48,13:20:30.000000,Francia
104,981 - FEUTRY Philippe,SEH,38,34:26:52,13:20:34.000000,Francia
105,"291 - PIERLOT Renaud
AIL ROUSSET",SEH,39,34:27:04,13:20:46.000000,Francia
106,"1431 - JUVENAL Magali
ASPTT Toulon",SEF,2,34:30:04,13:23:46.000000,Francia
107,"441 - COINTEPAS Nicolas
CAF ANNECY",SEH,40,34:33:55,13:27:37.000000,Francia
108,885 - LE HOUEDEC Thierry,V1H,47,34:36:51,13:30:33.000000,Francia
109,"1186 - KERGOSIEN Pascal
SPORT NATURE ROCHE VILAINE",V1H,48,34:36:52,13:30:34.000000,Francia
110,53 - HUDRY Jean Francois,V1H,49,34:42:59,13:36:41.000000,Francia
111,"477 - PICHOT Lilian
USA AUBENAS",SEH,41,34:43:01,13:36:43.000000,Francia
112,442 - DESPLANCHES Nicolas,SEH,42,34:45:39,13:39:21.000000,Francia
113,136 - KLOTZ Stefan,V1H,50,34:49:43,13:43:25.000000,Alemania
114,"660 - SANDMAIER Peter
TSV FELDAFING",V1H,51,34:49:45,13:43:27.000000,Alemania
115,1113 - TARRAJAT gerard,SEH,43,34:53:28,13:47:10.000000,Francia
116,"269 - LACAN Daniel
MOLOMPIZE - ACFA",V2H,16,34:55:26,13:49:08.000000,Francia
117,922 - RICHARD Jean-Claude,V3H,3,34:59:27,13:53:09.000000,Suiza
118,"416 - MORINO-ROS Sylvain
ASCEA VALDUC",V1H,52,35:05:04,13:58:46.000000,Francia
119,209 - ROCHE Jean-François,V2H,17,35:05:06,13:58:48.000000,Francia
120,"454 - GROSSETETE Jean-Marc
VAULX EN VELIN TRIATHLON",V1H,53,35:10:35,14:04:17.000000,Francia
121,729 - DUFOREST Francois,SEH,44,35:12:15,14:05:57.000000,Francia
122,728 - DUFOREST Eric,SEH,45,35:12:16,14:05:58.000000,Francia
123,"644 - LAVOREL Pierre-Yves
SALOMON",SEH,46,35:12:17,14:05:59.000000,Francia
124,"391 - FERT Etienne
UFO",SEH,47,35:13:22,14:07:04.000000,Francia
125,233 - GIERSCH ralf,V1H,54,35:28:19,14:22:01.000000,Suiza
126,"322 - BRESSOT-PERRIN Hubert
CAMN VILLEURBANNE",V2H,18,35:29:40,14:23:22.000000,Francia
127,"619 - REBISCHUNG Raymond
CLUB VOSGIEN SAINT AMARIN",V2H,19,35:29:41,14:23:23.000000,Francia
128,558 - GAMONDES Serge,V2H,20,35:33:14,14:26:56.000000,Francia
129,117 - MATHIEU Josette,V3F,1,35:40:18,14:34:00.000000,Francia
130,"264 - ZEITER Olivier
TRI CLUB CHABLAIS",SEH,48,35:40:20,14:34:02.000000,Suiza
131,"868 - JULIAN Régis
TCA : CESTAS",SEH,49,35:40:22,14:34:04.000000,Francia
132,"417 - SCHMITT Théo
UFO / UMF SR OBERNAI",V1H,55,35:40:23,14:34:05.000000,Francia
133,"288 - DAVID Jean-Michel
TCA CESTAS",SEH,50,35:40:25,14:34:07.000000,Francia
134,590 - FARGEAS Jean-Bernard,V2H,21,35:40:43,14:34:25.000000,Francia
135,"371 - ANDERSSON Ulf
HÄSSELBY SK",V1H,56,35:41:32,14:35:14.000000,Suiza
136,"108 - REYNAUD Dominique
LES BASKETS FUMANTES",V1H,57,35:43:06,14:36:48.000000,Francia
137,"1567 - MAC LEOD Nicola
THE NORTH FACE",SEF,3,35:47:59,14:41:41.000000,Reino Unido
138,1143 - CARNIATO Renato,V2H,22,35:49:21,14:43:03.000000,Francia
139,"602 - BOGGERO Jochen
POMPIERS DE TENDE",SEH,51,35:50:07,14:43:49.000000,Francia
140,"1089 - SACHELLO Michel
CLIPS",V2H,23,35:51:43,14:45:25.000000,Francia
141,"761 - DEBUT Jean Michel
ASPTT TOULON LA VALETTE",V1H,58,35:51:50,14:45:32.000000,Francia
142,1222 - COURBON Patrick,V1H,59,,,Francia
143,"1378 - LLAGONNE Bernard
AC AY",V1H,60,35:52:12,14:45:54.000000,Francia
144,"1085 - HAY Neil
POLARIS",SEH,52,36:02:35,14:56:17.000000,Reino Unido
145,"503 - CHOMIENNE Dominique
SKI CLUB DE NICE",SEH,53,36:02:36,14:56:18.000000,Francia
146,"655 - BAUX Claude
UFO - RANDONNEURS LE PERTHUS",V1H,61,36:03:16,14:56:58.000000,Francia
147,"125 - MATTHYS Ignace
DWARS DOOR BRAKEL",V1H,62,36:08:33,15:02:15.000000,Bélgica
148,"65 - MARRACQ Nicolas
UFO - EACPAC",SEH,54,36:11:24,15:05:06.000000,Francia
149,608 - LAFFORGUE Olivier,SEH,55,36:15:16,15:08:58.000000,Francia
150,93 - VAN DEREN Diane,V1F,2,36:25:03,15:18:45.000000,Estados Unidos
151,"28 - LALY Gery
EAI / ARMEES",SEH,56,36:29:11,15:22:53.000000,Francia
152,769 - SAN MARTI François-Dominique,V1H,63,36:33:00,15:26:42.000000,Francia
153,"957 - GRIVEL Stephane
LES CHEVALIERS DU VENT",SEH,57,36:36:26,15:30:08.000000,Francia
154,"1471 - UGHETTO Jean-Pierre
MULTI SPORTS AVENTURES",V1H,64,36:39:49,15:33:31.000000,Francia
155,"1475 - BATAILLION Denis
ST MICROELECTRONICS",SEH,58,36:40:02,15:33:44.000000,Francia
156,"1474 - AMIMOUR Mahdi
VEO 2000 LA PLAGNE",SEH,59,36:40:13,15:33:55.000000,Francia
157,"472 - TORELLI Giovanni Battista
ROMA ROAD RUNNERS CLUB",V1H,65,36:42:13,15:35:55.000000,Italia
158,"559 - JACQUET Bruno
UFO - MEYRIE SPORT NATURE",V2H,24,36:44:38,15:38:20.000000,Francia
159,407 - DEBOEUF Philippe,SEH,60,36:50:41,15:44:23.000000,Francia
160,"333 - BRISSARD ALEXANDRE
SMAG",SEH,61,36:56:37,15:50:19.000000,Francia
161,"239 - EYEN Pierre
LES COUREURS CELESTES",SEH,62,36:56:38,15:50:20.000000,Bélgica
162,128 - MARTIN Pascal,SEH,63,36:56:39,15:50:21.000000,Francia
163,1081 - JONDEAU Emmanuel,SEH,64,36:57:15,15:50:57.000000,Francia
164,"1569 - GHIGLIOTTI Francesco
CROCE DEL SUD",V1H,66,37:00:21,15:54:03.000000,Francia
165,"1023 - GRIMMIAUX Vincent
TOULOUSE TRIATHLON",SEH,65,37:02:59,15:56:41.000000,Bélgica
166,"553 - LIVRIERI Fabrice
TEAM MANIAK",SEH,66,37:07:07,16:00:49.000000,Francia
167,"638 - ARBOIREAU Pierre
GROS FOUG",SEH,67,37:07:09,16:00:51.000000,Francia
168,1560 - ROSA Fabrice,V1H,67,37:09:32,16:03:14.000000,Francia
169,"347 - GANGNEUX Philippe
AS RAIDEURS 37",V1H,68,37:11:28,16:05:10.000000,Francia
170,"713 - DEMAZURE Eric
COUREURS DE FOND DE REALMONT",V1H,69,37:11:29,16:05:11.000000,Francia
171,"395 - RYASCOFF Pascal
UFO (zébulon)",V1H,70,37:12:12,16:05:54.000000,Francia
172,1026 - JACQUEMARD Philippe,SEH,68,37:13:16,16:06:58.000000,Francia
173,"32 - GROSLAMBERT Daniel
SPORT AVENTURE HAUT DOUBS",V1H,71,37:14:12,16:07:54.000000,Francia
174,"296 - FISCHER Markus
TEMPO COLONIA",SEH,69,37:14:48,16:08:30.000000,Alemania
175,"496 - HALBAUT Stephane
UFO - PEROLS FOOTING",V1H,72,37:20:29,16:14:11.000000,Francia
176,"641 - DEMONT christian
MILLE PATTES",SEH,70,37:23:08,16:16:50.000000,Francia
177,"121 - PAROLI Jean-Claude
JOGGING CLUB EPERNAY",V2H,25,37:26:40,16:20:22.000000,Francia
178,"369 - CHERCHARI Amar
LES COUREURS CELESTES",V2H,26,37:35:02,16:28:44.000000,Bélgica
179,1108 - LABORDE Philippe,V1H,73,37:35:33,16:29:15.000000,Francia
180,"174 - HERNANDEZ Christian
CMBM",V3H,4,37:35:51,16:29:33.000000,Francia
181,676 - FREYCON francois,V1H,74,37:35:53,16:29:35.000000,Francia
182,"404 - ROBERTI Jean Pierre
UFO BELFORT MARATHON",V1H,75,37:39:14,16:32:56.000000,Francia
183,"996 - CARMAGNOLLE Christian
LES FINS GUIMIERS",V2H,27,37:39:29,16:33:11.000000,Francia
184,"566 - GERMAIN Patrick
LES FINS GUIMIERS",V1H,76,37:43:58,16:37:40.000000,Francia
185,"746 - FAVRE FELIX Gérard
CAF ANNECY",V2H,28,37:45:31,16:39:13.000000,Francia
186,"177 - DE ABREU Antonio
UFO - ALPR",SEH,71,37:48:50,16:42:32.000000,Francia
187,1211 - MARROT Alexandre,SEH,72,37:52:57,16:46:39.000000,Francia
188,"1219 - ROY Jean Claude
CAP D'AIL",V2H,29,37:52:58,16:46:40.000000,Francia
189,"1188 - COUDRAY Arnaud
RAID UP",SEH,73,37:56:26,16:50:08.000000,Francia
190,"1075 - ROUZIES Bernard
TGVR",V2H,30,37:58:12,16:51:54.000000,Francia
191,"212 - TOUZEAU Denis
LES CENTS FOUS DU TEMPS",V1H,77,37:58:36,16:52:18.000000,Francia
192,"738 - QUETIER Cyril
UFO - PACOULIX",SEH,74,37:58:38,16:52:20.000000,Francia
193,"393 - ALLARD Yvon
CLUB DES SPORTS MEGEVE",V1H,78,37:59:00,16:52:42.000000,Francia
194,"1531 - JOIE Cedric
YAK",SEH,75,38:00:31,16:54:13.000000,Bélgica
195,216 - LANTERI Muriel,SEF,4,38:05:02,16:58:44.000000,Francia
196,"358 - BRUAND Stephane
SKI CLUB TETES NOIRES",V1H,79,38:07:39,17:01:21.000000,Francia
197,"976 - ROBERT Alain
SPEEDY CLUB PROVENCE",V2H,31,38:08:37,17:02:19.000000,Francia
198,"390 - PINEAU Eric
ASPTT AIX EN PROVENCE",V1H,80,38:08:39,17:02:21.000000,Francia
199,"156 - SCHULZ Rainer
USA",V3H,5,38:08:50,17:02:32.000000,Estados Unidos
200,"430 - PETITJEAN Didier
CGFM",V1H,81,38:13:03,17:06:45.000000,Francia
201,"1258 - POZZOBON Claude
SEMUR ATHLETISME AVENTURE",V1H,82,38:13:09,17:06:51.000000,Francia
202,"912 - MAMMOLI Antonio
CROCE D'ORO PRATO",V1H,83,38:14:58,17:08:40.000000,Italia
203,"143 - FERREIRA Helder
OEIRAS SPORT CLUBE",V1H,84,38:15:52,17:09:34.000000,Portugal
204,"43 - BARICHELLO Gastone
ATLETICA VIMAR MAROSTICA",V1H,85,38:16:11,17:09:53.000000,Italia
205,"1038 - MARTIN Christian
OC GIF / YVETTE",V2H,32,38:24:55,17:18:37.000000,Francia
206,"893 - STAUB Felix
WEISSERSTEIN RUNNERS",V2H,33,38:25:00,17:18:42.000000,Suiza
207,1275 - PRETINI Remo,SEH,76,38:25:28,17:19:10.000000,Italia
208,455 - GUNSETT Patrick,V1H,86,38:34:14,17:27:56.000000,Francia
209,"910 - CHARVIN Robert
JOGGING DUDIMANCHE MATIN BURES/YVETTE",V2H,34,38:36:16,17:29:58.000000,Francia
210,"874 - MERCIER Remy
ASR TRAIL 78",V1H,87,38:44:34,17:38:16.000000,Francia
211,1080 - BONNIER Franck,SEH,77,38:44:35,17:38:17.000000,Francia
212,"643 - LATORRE André
FFME / CLU DES SPORTS EAUX BONNES",SEH,78,38:44:36,17:38:18.000000,Francia
213,673 - BETSCHEN Christophe,V1H,88,38:45:56,17:39:38.000000,Francia
214,"1472 - VERARDI Gilles
ALCATEL SPACE",V1H,89,38:46:03,17:39:45.000000,Francia
215,"594 - DANTIN Daniel
UFO / QUILLAN",V1H,90,38:46:18,17:40:00.000000,Francia
216,"841 - POMA Alain
UFO - SMAG - LA LAMPE MAGIQUE",V1H,91,38:46:38,17:40:20.000000,Francia
217,"1277 - ZEGHAD Gérard
VAL D'ORGE",SEH,79,38:53:57,17:47:39.000000,Francia
218,"783 - OSSARD jérôme
CIVC : COUREURS INDEPENDANTS VALLEE DE CHEVREUSE",SEH,80,38:55:14,17:48:56.000000,Francia
219,1405 - FORMAZ Guy,V3H,6,38:57:26,17:51:08.000000,Suiza
220,"835 - TEPPAZ Laurent
ACHS 73",V1H,92,39:01:15,17:54:57.000000,Francia
221,"1382 - NARAS Philippe
CSA 7eme BCA",SEH,81,39:01:32,17:55:14.000000,Francia
222,"789 - DUBOULOZ hubert
FOULEE D'ANNEMASSE",V2H,35,39:07:01,18:00:43.000000,Francia
223,"327 - EVREUX Bernard
FOULEES D'ANNEMASSE",V1H,93,39:07:02,18:00:44.000000,Francia
224,"1131 - BONDAZ Philippe
LA FOULEE D'ANNEMASSE",V1H,94,39:07:03,18:00:45.000000,Francia
225,"1341 - VIANT Thierry
SOLOG - ASPTT ANNECY",V1H,95,39:09:14,18:02:56.000000,Francia
226,717 - GINETTI Bernard,V1H,96,39:22:24,18:16:06.000000,Bélgica
227,1140 - LABRUNYE Thomas,SEH,82,39:24:55,18:18:37.000000,Francia
228,"626 - DAVOINE Michel
SALOMON",V1H,97,39:24:56,18:18:38.000000,Francia
229,"336 - LUC Jean-Claude
USL AVENTIS",SEH,83,39:25:05,18:18:47.000000,Francia
230,470 - CATTO Cedric,SEH,84,39:25:06,18:18:48.000000,Francia
231,1505 - PERIER Marc,V2H,36,39:25:12,18:18:54.000000,
232,606 - HOULIER Frédéric,SEH,85,39:25:14,18:18:56.000000,Francia
233,"1197 - PIAZZA Claudio
G.S. GRAVELLONA TOCE",V1H,98,39:26:08,18:19:50.000000,Italia
234,862 - MARCEAU Xavier,SEH,86,39:28:09,18:21:51.000000,Francia
235,1551 - SANZ Henri,V1H,99,39:29:58,18:23:40.000000,Francia
236,919 - GARZON Philippe,V1H,100,39:30:08,18:23:50.000000,Francia
237,918 - CHAMAGNE PATRICK,V1H,101,39:30:10,18:23:52.000000,Francia
238,724 - ALLEMANDET Catherine,V1F,3,39:31:25,18:25:07.000000,Francia
239,"481 - TOLLE Dominique
SPORTS AVENTURES HAUT DOUBS",V2H,37,39:32:11,18:25:53.000000,Francia
240,281 - DHUY Jérome,SEH,87,39:32:36,18:26:18.000000,Francia
241,1228 - COMBEAU Francois,SEH,88,39:32:37,18:26:19.000000,Francia
242,"154 - TRAN Alain
LES FINS GUIMIERS",V1H,102,39:36:01,18:29:43.000000,Francia
243,"804 - DE CRESSAC Philippe
DESERT'IC",V1H,103,39:36:02,18:29:44.000000,Francia
244,"1213 - ROBLES Adan
CLUB NATACIO CALDES",SEH,89,39:36:47,18:30:29.000000,España
245,"531 - VIGUIER Thierry
UFO",V1H,104,39:40:08,18:33:50.000000,Francia
246,"745 - BOULCH Rémy
UFO - COURIR A SAINT DIVY",V2H,38,39:40:10,18:33:52.000000,Francia
247,"1359 - PREVOT Dominique
TEAM INOOK",V1H,105,39:41:41,18:35:23.000000,Francia
248,"1117 - ORLASSINO Luciano
Atletic team 2000",SEH,90,39:44:22,18:38:04.000000,Italia
249,"129 - RAILLERE Patrick
UFO",V1H,106,39:51:38,18:45:20.000000,Francia
250,"843 - MIQUEL Philippe
SALTA BARTA",SEH,91,39:52:50,18:46:32.000000,Francia
251,1342 - BRASSEL Maria,V1F,4,39:54:38,18:48:20.000000,Suiza
252,"838 - RYAN Shakal
EVEREST ATHLETIC CLUB KATHMANDU",V1H,107,40:01:02,18:54:44.000000,Alemania
253,"989 - MAISENBACHER Jorg
TV MUTLACKER",SEH,92,40:01:42,18:55:24.000000,Alemania
254,"1079 - RUCHON Jean-Yves
CAVAL PERTUIS",V1H,108,40:05:44,18:59:26.000000,Francia
255,"127 - OLBRICH-BEILIG Wolfgang
ULTRASTAMMTISH KÖLN",SEH,93,40:07:09,19:00:51.000000,Alemania
256,"1074 - GARENQ Laurent
TRIATH AIX",SEH,94,40:07:48,19:01:30.000000,Francia
257,1393 - ANGEBAULT Sylvain,SEH,95,40:07:49,19:01:31.000000,Francia
258,"796 - PAOLINI Gérard
UFO",V2H,39,40:09:35,19:03:17.000000,Francia
259,"697 - DE LA SALLE Régis
HOPITAUX DU LEMAN",V2H,40,40:13:54,19:07:36.000000,Francia
260,126 - RAOUL Christian,V1H,109,40:14:10,19:07:52.000000,Francia
261,1098 - MEUNIER Fabrice,SEH,96,40:17:39,19:11:21.000000,Francia
262,"122 - BARJOLIN Fabrice
UFO / MACADAM 77",V1H,110,40:17:40,19:11:22.000000,Francia
263,"498 - ROULT Didier
AS CALUIRE",V1H,111,40:17:41,19:11:23.000000,Francia
264,"1525 - TRABUCCHI Pietro
CALVESTI ATLETICA",V1H,112,40:18:05,19:11:47.000000,Italia
265,"663 - NUGNES alessandro
GRUPPO SPORTIVO PETER PAN",SEH,97,40:18:06,19:11:48.000000,Italia
266,"750 - PERO Roberto
ATLETICA MONTEROSA AOSTA",V2H,41,40:18:07,19:11:49.000000,Italia
267,764 - LEMOINE didier,V1H,113,40:18:15,19:11:57.000000,Francia
268,273 - MORICE Antoine,V1H,114,40:18:19,19:12:01.000000,Francia
